sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid218	sid269	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid218	sid292	84	0.4167	-2.21387e+02	5	4.548	12	0.79115	0.60978
sid218	sid308	88	0.3977	-2.19521e+02	5	4.202	12	0.82653	0.63614
sid218	sid309	95	0.4737	-2.51001e+02	5	5.000	16	0.67821	0.54197
sid218	sid311	75	0.0000	-1.38003e+02	5	0.001	0	1.00000	1.00000
sid218	sid313	89	0.3933	-2.21315e+02	5	4.084	12	0.81940	0.64064
sid218	sid319	74	0.0270	-1.46248e+02	5	5.000	3	0.99710	0.96542
sid218	sid321	90	0.4222	-2.16495e+02	5	2.312	9	0.73567	0.67738
sid218	sid324	88	0.3864	-2.14668e+02	5	3.298	10	0.82915	0.65372
sid219	sid220	84	0.2738	-2.04654e+02	5	5.000	13	0.84219	0.80824
sid219	sid221	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid219	sid222	71	0.0000	-1.29788e+02	5	0.001	0	1.00000	1.00000
sid219	sid223	85	0.3059	-2.08401e+02	5	4.477	13	0.83421	0.74778
sid219	sid225	84	0.2738	-2.04654e+02	5	5.000	13	0.84219	0.80824
sid219	sid227	86	0.3023	-2.10524e+02	5	4.529	13	0.83824	0.75132
sid219	sid231	86	0.3023	-2.10524e+02	5	4.529	13	0.83824	0.75132
sid219	sid235	71	0.0000	-1.29788e+02	5	0.001	0	1.00000	1.00000
sid219	sid269	84	0.2738	-2.04654e+02	5	5.000	13	0.84219	0.80824
sid219	sid296	82	0.3659	-2.01820e+02	5	1.725	6	0.78604	0.63815
sid219	sid309	84	0.3214	-2.15922e+02	5	5.000	15	0.83407	0.70107
sid219	sid311	86	0.3023	-2.10542e+02	5	4.528	13	0.83824	0.75135
sid219	sid316	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid219	sid319	85	0.3294	-2.11505e+02	5	4.807	14	0.79580	0.70324
sid219	sid321	80	0.2750	-2.05595e+02	5	5.000	16	0.87282	0.78003
sid219	sid325	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid220	sid221	92	0.3913	-2.17429e+02	5	2.323	9	0.73958	0.68412
sid220	sid222	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid220	sid223	91	0.3956	-2.15346e+02	5	2.310	9	0.73567	0.68073
sid220	sid225	74	0.0000	-1.39102e+02	5	0.001	0	1.00000	1.00000
sid220	sid227	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid220	sid231	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid220	sid235	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid220	sid269	74	0.0000	-1.39102e+02	5	0.001	0	1.00000	1.00000
sid220	sid309	88	0.3636	-2.34436e+02	5	5.000	20	0.86445	0.67918
sid220	sid311	92	0.3913	-2.17553e+02	5	2.323	9	0.73958	0.68415
sid220	sid319	91	0.4176	-2.16747e+02	5	2.357	7	0.63087	0.61241
sid220	sid321	72	0.0278	-1.47866e+02	5	3.526	2	0.98689	0.96050
sid221	sid222	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid221	sid223	74	0.0000	-1.36399e+02	5	0.001	0	1.00000	1.00000
sid221	sid225	92	0.3913	-2.17429e+02	5	2.323	9	0.73958	0.68412
sid221	sid227	75	0.0000	-1.37897e+02	5	0.001	0	1.00000	1.00000
sid221	sid231	75	0.0000	-1.37897e+02	5	0.001	0	1.00000	1.00000
sid221	sid235	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid221	sid269	92	0.3913	-2.17429e+02	5	2.323	9	0.73958	0.68412
sid221	sid292	84	0.4167	-2.21175e+02	5	4.548	12	0.79115	0.60978
sid221	sid308	89	0.4045	-2.28503e+02	5	3.925	11	0.80861	0.59006
sid221	sid309	95	0.4737	-2.53165e+02	5	5.000	15	0.66643	0.51736
sid221	sid311	76	0.0132	-1.52207e+02	5	5.000	2	0.99990	0.97729
sid221	sid313	88	0.3864	-2.13742e+02	5	3.395	10	0.82915	0.65380
sid221	sid319	74	0.0270	-1.46142e+02	5	5.000	3	0.99710	0.96542
sid221	sid321	89	0.4157	-2.13527e+02	5	2.338	9	0.73567	0.67773
sid221	sid324	88	0.3864	-2.14456e+02	5	3.298	10	0.82915	0.65372
sid222	sid223	85	0.3059	-2.08190e+02	5	4.477	13	0.83421	0.74778
sid222	sid225	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid222	sid227	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid222	sid231	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid222	sid235	71	0.0000	-1.29788e+02	5	0.001	0	1.00000	1.00000
sid222	sid269	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid222	sid296	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid222	sid309	84	0.3214	-2.15819e+02	5	5.000	15	0.83407	0.70093
sid222	sid311	86	0.3023	-2.10331e+02	5	4.528	13	0.83824	0.75135
sid222	sid316	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid222	sid319	85	0.3294	-2.11293e+02	5	4.807	14	0.79580	0.70324
sid222	sid321	80	0.2750	-2.05383e+02	5	5.000	16	0.87282	0.78003
sid222	sid325	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid223	sid225	91	0.3956	-2.15346e+02	5	2.310	9	0.73567	0.68073
sid223	sid227	74	0.0000	-1.36505e+02	5	0.001	0	1.00000	1.00000
sid223	sid231	74	0.0000	-1.36505e+02	5	0.001	0	1.00000	1.00000
sid223	sid235	85	0.3059	-2.08190e+02	5	4.477	13	0.83421	0.74778
sid223	sid269	91	0.3956	-2.15346e+02	5	2.310	9	0.73567	0.68073
sid223	sid292	84	0.4167	-2.21387e+02	5	4.548	12	0.79115	0.60978
sid223	sid308	87	0.4023	-2.18074e+02	5	4.146	12	0.82653	0.63242
sid223	sid309	93	0.4624	-2.46417e+02	5	5.000	16	0.67821	0.54559
sid223	sid311	74	0.0000	-1.36505e+02	5	0.001	0	1.00000	1.00000
sid223	sid313	87	0.3908	-2.12490e+02	5	3.340	10	0.82915	0.65003
sid223	sid319	74	0.0270	-1.46248e+02	5	5.000	3	0.99710	0.96542
sid223	sid321	88	0.4091	-2.11880e+02	5	2.345	9	0.73567	0.67959
sid223	sid324	88	0.3864	-2.14668e+02	5	3.298	10	0.82915	0.65372
sid225	sid227	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid225	sid231	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid225	sid235	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid225	sid269	74	0.0000	-1.39102e+02	5	0.001	0	1.00000	1.00000
sid225	sid309	88	0.3636	-2.34436e+02	5	5.000	20	0.86445	0.67918
sid225	sid311	92	0.3913	-2.17553e+02	5	2.323	9	0.73958	0.68415
sid225	sid319	91	0.4176	-2.16747e+02	5	2.357	7	0.63087	0.61241
sid225	sid321	72	0.0278	-1.47866e+02	5	3.526	2	0.98689	0.96050
sid226	sid232	42	0.0000	-1.01072e+02	5	0.002	0	1.00000	1.00000
sid226	sid233	42	0.0000	-1.00779e+02	5	0.002	0	1.00000	1.00000
sid226	sid318	40	0.0750	-1.21965e+02	5	5.000	5	0.98541	0.91081
sid227	sid231	76	0.0000	-1.40818e+02	5	0.001	0	1.00000	1.00000
sid227	sid235	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid227	sid269	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid227	sid292	84	0.4167	-2.21387e+02	5	4.548	12	0.79115	0.60978
sid227	sid308	88	0.3977	-2.19521e+02	5	4.202	12	0.82653	0.63614
sid227	sid309	95	0.4737	-2.51001e+02	5	5.000	16	0.67821	0.54197
sid227	sid311	75	0.0000	-1.38003e+02	5	0.001	0	1.00000	1.00000
sid227	sid313	89	0.3933	-2.21315e+02	5	4.084	12	0.81940	0.64064
sid227	sid319	74	0.0270	-1.46248e+02	5	5.000	3	0.99710	0.96542
sid227	sid321	90	0.4222	-2.16495e+02	5	2.312	9	0.73567	0.67738
sid227	sid324	88	0.3864	-2.14668e+02	5	3.298	10	0.82915	0.65372
sid228	sid242	77	0.4545	-2.12920e+02	5	2.354	5	0.65494	0.64840
sid228	sid265	76	0.4605	-2.11231e+02	5	2.320	5	0.63938	0.64518
sid228	sid310	59	0.0000	-1.30402e+02	5	0.001	0	1.00000	1.00000
sid229	sid230	41	0.0000	-9.85047e+01	5	0.003	0	1.00000	1.00000
sid229	sid257	64	0.4688	-2.00372e+02	5	4.397	10	0.60921	0.57381
sid229	sid275	42	0.0000	-9.95368e+01	5	0.003	0	1.00000	1.00000
sid230	sid257	63	0.4762	-1.98948e+02	5	4.321	10	0.59239	0.57053
sid230	sid275	41	0.0000	-9.87988e+01	5	0.003	0	1.00000	1.00000
sid231	sid235	86	0.3023	-2.10313e+02	5	4.529	13	0.83824	0.75132
sid231	sid269	93	0.3978	-2.20398e+02	5	2.298	9	0.73958	0.68376
sid231	sid292	84	0.4167	-2.21387e+02	5	4.548	12	0.79115	0.60978
sid231	sid308	88	0.3977	-2.19521e+02	5	4.202	12	0.82653	0.63614
sid231	sid309	95	0.4737	-2.51001e+02	5	5.000	16	0.67821	0.54197
sid231	sid311	75	0.0000	-1.38003e+02	5	0.001	0	1.00000	1.00000
sid231	sid313	89	0.3933	-2.21315e+02	5	4.084	12	0.81940	0.64064
sid231	sid319	74	0.0270	-1.46248e+02	5	5.000	3	0.99710	0.96542
sid231	sid321	90	0.4222	-2.16495e+02	5	2.312	9	0.73567	0.67738
sid231	sid324	88	0.3864	-2.14668e+02	5	3.298	10	0.82915	0.65372
sid232	sid233	42	0.0000	-1.00779e+02	5	0.002	0	1.00000	1.00000
sid232	sid318	40	0.0750	-1.21965e+02	5	5.000	5	0.98541	0.91081
sid233	sid318	40	0.0750	-1.21673e+02	5	5.000	5	0.98541	0.91072
sid234	sid299	83	0.4699	-2.37286e+02	5	4.686	14	0.55264	0.48595
sid234	sid300	84	0.4762	-2.39300e+02	5	4.652	14	0.55264	0.48596
sid234	sid305	81	0.4691	-2.31796e+02	5	4.448	13	0.52692	0.47950
sid234	sid306	77	0.4286	-2.23148e+02	5	4.362	13	0.57792	0.50617
sid235	sid269	84	0.2738	-2.04442e+02	5	5.000	13	0.84219	0.80824
sid235	sid296	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid235	sid309	84	0.3214	-2.15819e+02	5	5.000	15	0.83407	0.70093
sid235	sid311	86	0.3023	-2.10331e+02	5	4.528	13	0.83824	0.75135
sid235	sid316	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid235	sid319	85	0.3294	-2.11293e+02	5	4.807	14	0.79580	0.70324
sid235	sid321	80	0.2750	-2.05383e+02	5	5.000	16	0.87282	0.78003
sid235	sid325	82	0.3659	-2.01603e+02	5	1.720	6	0.78604	0.63804
sid237	sid238	60	0.0000	-1.27272e+02	5	0.001	0	1.00000	1.00000
sid237	sid239	80	0.4250	-2.49697e+02	5	4.151	12	0.48823	0.47833
sid237	sid245	52	0.0769	-1.39809e+02	5	5.000	7	0.98388	0.90836
sid238	sid239	79	0.4177	-2.47476e+02	5	4.602	12	0.48823	0.49369
sid238	sid245	51	0.0784	-1.38034e+02	5	5.000	7	0.98388	0.90797
sid239	sid245	70	0.4714	-2.23571e+02	5	4.064	9	0.46304	0.46340
sid240	sid274	96	0.4896	-2.68918e+02	5	3.633	9	0.34248	0.47674
sid242	sid258	88	0.5000	-2.58387e+02	5	5.000	14	0.39550	0.41721
sid242	sid260	84	0.3810	-2.41941e+02	5	5.000	22	0.72541	0.59856
sid242	sid261	83	0.3855	-2.22261e+02	5	2.254	6	0.57640	0.57557
sid242	sid262	82	0.3780	-2.19550e+02	5	2.358	7	0.61671	0.58705
sid242	sid265	60	0.0000	-1.23835e+02	5	0.001	0	1.00000	1.00000
sid242	sid266	83	0.3855	-2.22261e+02	5	2.254	6	0.57640	0.57557
sid242	sid267	82	0.3780	-2.19550e+02	5	2.358	7	0.61671	0.58705
sid242	sid277	94	0.5000	-2.67955e+02	5	5.000	15	0.39834	0.40628
sid242	sid280	94	0.5000	-2.67955e+02	5	5.000	15	0.39834	0.40628
sid242	sid310	78	0.4487	-2.13870e+02	5	2.345	5	0.65494	0.64850
sid251	sid302	110	0.0000	-2.20062e+02	4	0.000	0	1.00000	1.00000
sid253	sid272	89	0.3483	-2.38513e+02	5	3.485	10	0.64142	0.60534
sid253	sid279	88	0.3864	-2.52269e+02	5	5.000	20	0.74034	0.56251
sid254	sid268	75	0.1867	-1.85314e+02	5	2.137	4	0.82374	0.80672
sid254	sid272	91	0.4505	-2.45527e+02	5	3.884	11	0.57156	0.51022
sid254	sid279	87	0.4138	-2.46103e+02	5	4.899	13	0.50628	0.54298
sid254	sid284	87	0.3678	-2.33201e+02	5	4.232	13	0.65159	0.62640
sid256	sid259	75	0.0000	-1.34753e+02	5	0.001	0	1.00000	1.00000
sid256	sid260	99	0.4848	-2.61891e+02	5	5.000	15	0.48057	0.44748
sid256	sid263	86	0.3488	-2.11718e+02	5	1.854	6	0.55937	0.63678
sid256	sid271	84	0.2262	-1.96443e+02	5	2.530	8	0.76426	0.78221
sid256	sid273	101	0.4950	-2.74612e+02	5	4.670	5	0.24176	0.27110
sid256	sid282	85	0.2235	-1.97410e+02	5	2.520	8	0.76426	0.78231
sid256	sid285	98	0.4898	-2.70014e+02	5	5.000	15	0.44200	0.43458
sid257	sid275	64	0.4688	-2.00608e+02	5	4.369	10	0.60921	0.57415
sid258	sid260	89	0.3596	-2.36441e+02	5	5.000	17	0.68390	0.63143
sid258	sid273	97	0.4742	-2.64152e+02	5	3.958	11	0.49390	0.43009
sid258	sid277	100	0.4900	-2.60492e+02	5	2.193	3	0.33310	0.35590
sid258	sid280	100	0.4900	-2.60492e+02	5	2.193	3	0.33310	0.35590
sid258	sid301	85	0.3765	-2.31875e+02	5	4.589	15	0.61857	0.62224
sid258	sid304	80	0.4125	-2.20068e+02	5	3.789	11	0.55745	0.57550
sid259	sid260	99	0.4848	-2.61891e+02	5	5.000	15	0.48057	0.44748
sid259	sid263	86	0.3488	-2.11718e+02	5	1.854	6	0.55937	0.63678
sid259	sid271	84	0.2262	-1.96443e+02	5	2.530	8	0.76426	0.78221
sid259	sid273	101	0.4950	-2.74612e+02	5	4.670	5	0.24176	0.27110
sid259	sid282	85	0.2235	-1.97410e+02	5	2.520	8	0.76426	0.78231
sid259	sid285	98	0.4898	-2.70014e+02	5	5.000	15	0.44200	0.43458
sid260	sid261	96	0.4583	-2.72342e+02	5	5.000	18	0.44717	0.42487
sid260	sid262	95	0.4526	-2.65873e+02	5	5.000	19	0.51839	0.45867
sid260	sid265	83	0.3855	-2.40953e+02	5	5.000	22	0.72541	0.59645
sid260	sid266	96	0.4583	-2.72342e+02	5	5.000	18	0.44717	0.42487
sid260	sid267	95	0.4526	-2.65873e+02	5	5.000	19	0.51839	0.45867
sid260	sid270	97	0.4433	-2.58575e+02	5	4.183	10	0.41478	0.47640
sid260	sid271	99	0.4949	-2.47733e+02	5	3.782	12	0.54286	0.48312
sid260	sid273	93	0.3656	-2.42937e+02	5	3.283	9	0.59116	0.55688
sid260	sid276	104	0.4904	-2.72779e+02	5	4.178	7	0.34015	0.32039
sid260	sid277	94	0.3511	-2.25606e+02	5	1.939	6	0.60565	0.59615
sid260	sid280	94	0.3511	-2.25606e+02	5	1.939	6	0.60565	0.59615
sid260	sid282	100	0.4900	-2.48811e+02	5	3.852	12	0.54286	0.48760
sid260	sid301	94	0.4894	-2.61995e+02	5	4.810	10	0.29509	0.40835
sid261	sid262	72	0.0000	-1.35778e+02	5	0.001	0	1.00000	1.00000
sid261	sid265	82	0.3902	-2.21226e+02	5	2.247	6	0.57640	0.57359
sid261	sid266	73	0.0000	-1.38493e+02	5	0.001	0	1.00000	1.00000
sid261	sid267	72	0.0000	-1.35778e+02	5	0.001	0	1.00000	1.00000
sid262	sid265	81	0.3827	-2.18521e+02	5	2.350	7	0.61671	0.58506
sid262	sid266	72	0.0000	-1.35778e+02	5	0.001	0	1.00000	1.00000
sid262	sid267	72	0.0000	-1.35778e+02	5	0.001	0	1.00000	1.00000
sid263	sid271	77	0.1688	-1.79474e+02	5	3.669	7	0.90381	0.83937
sid263	sid276	98	0.4796	-2.69171e+02	5	5.000	12	0.38828	0.38988
sid263	sid282	78	0.1667	-1.80456e+02	5	3.746	7	0.90381	0.84117
sid263	sid285	92	0.4783	-2.61698e+02	5	5.000	12	0.39486	0.42302
sid264	sid286	58	0.0000	-1.23503e+02	5	0.001	0	1.00000	1.00000
sid265	sid266	82	0.3902	-2.21226e+02	5	2.247	6	0.57640	0.57359
sid265	sid267	81	0.3827	-2.18521e+02	5	2.350	7	0.61671	0.58506
sid265	sid310	77	0.4545	-2.12181e+02	5	2.311	5	0.63938	0.64527
sid266	sid267	72	0.0000	-1.35778e+02	5	0.001	0	1.00000	1.00000
sid268	sid272	93	0.4624	-2.56487e+02	5	4.330	14	0.64815	0.49577
sid268	sid279	91	0.4945	-2.63371e+02	5	4.905	10	0.37436	0.41619
sid268	sid284	90	0.4333	-2.54640e+02	5	5.000	16	0.58687	0.52977
sid269	sid309	88	0.3636	-2.34436e+02	5	5.000	20	0.86445	0.67918
sid269	sid311	92	0.3913	-2.17553e+02	5	2.323	9	0.73958	0.68415
sid269	sid319	91	0.4176	-2.16747e+02	5	2.357	7	0.63087	0.61241
sid269	sid321	72	0.0278	-1.47866e+02	5	3.526	2	0.98689	0.96050
sid270	sid273	91	0.3187	-2.36355e+02	5	5.000	16	0.79486	0.68906
sid270	sid276	104	0.4808	-2.80282e+02	5	5.000	20	0.42428	0.45794
sid270	sid277	102	0.4706	-2.71584e+02	5	5.000	17	0.46430	0.49165
sid270	sid280	102	0.4706	-2.71584e+02	5	5.000	17	0.46430	0.49165
sid271	sid273	101	0.4950	-2.74652e+02	5	5.000	7	0.23277	0.28064
sid271	sid274	98	0.4388	-2.60475e+02	5	3.310	9	0.58758	0.45299
sid271	sid276	99	0.4242	-2.57388e+02	5	3.715	7	0.43428	0.44880
sid271	sid277	100	0.4600	-2.63414e+02	5	3.790	9	0.47364	0.37560
sid271	sid280	100	0.4600	-2.63414e+02	5	3.790	9	0.47364	0.37560
sid271	sid282	75	0.0000	-1.32499e+02	5	0.002	0	1.00000	1.00000
sid271	sid285	95	0.4526	-2.56709e+02	5	5.000	12	0.47876	0.48850
sid272	sid279	88	0.3864	-2.57245e+02	5	5.000	18	0.59531	0.53429
sid272	sid284	88	0.3523	-2.33028e+02	5	4.296	12	0.78134	0.63579
sid272	sid285	98	0.5000	-2.75407e+02	5	5.000	12	0.38131	0.37673
sid273	sid276	95	0.3263	-2.52346e+02	5	5.000	24	0.74129	0.60324
sid273	sid277	89	0.2360	-2.26522e+02	5	5.000	22	0.89166	0.77183
sid273	sid280	89	0.2360	-2.26522e+02	5	5.000	22	0.89166	0.77183
sid273	sid282	102	0.5000	-2.75878e+02	5	5.000	7	0.23277	0.27705
sid274	sid282	99	0.4343	-2.62545e+02	5	3.403	9	0.58758	0.45526
sid276	sid277	90	0.2000	-2.05525e+02	5	2.076	4	0.79763	0.72767
sid276	sid280	90	0.2000	-2.05525e+02	5	2.076	4	0.79763	0.72767
sid276	sid282	100	0.4200	-2.59610e+02	5	3.833	7	0.43428	0.45232
sid276	sid285	102	0.4804	-2.64898e+02	5	5.000	15	0.49127	0.45475
sid277	sid280	80	0.0000	-1.39115e+02	5	0.001	0	1.00000	1.00000
sid277	sid282	101	0.4554	-2.65527e+02	5	3.890	9	0.47364	0.37860
sid277	sid285	102	0.5000	-2.66721e+02	5	5.000	12	0.42083	0.38187
sid279	sid284	90	0.4333	-2.52006e+02	5	4.523	15	0.56638	0.51290
sid280	sid282	101	0.4554	-2.65527e+02	5	3.890	9	0.47364	0.37860
sid280	sid285	102	0.5000	-2.66721e+02	5	5.000	12	0.42083	0.38187
sid281	sid283	68	0.0000	-1.32493e+02	5	0.002	0	1.00000	1.00000
sid282	sid285	96	0.4479	-2.58504e+02	5	5.000	13	0.49307	0.49172
sid284	sid285	96	0.4896	-2.60035e+02	5	5.000	16	0.63872	0.48033
sid290	sid291	64	0.0312	-1.40228e+02	4	5.000	3	0.99972	0.97493
sid290	sid293	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid290	sid294	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid290	sid317	69	0.0000	-1.32243e+02	5	0.001	0	1.00000	1.00000
sid290	sid323	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid291	sid293	64	0.0312	-1.40165e+02	4	5.000	3	0.99972	0.97484
sid291	sid294	64	0.0312	-1.40165e+02	4	5.000	3	0.99972	0.97484
sid291	sid317	64	0.0312	-1.40228e+02	4	5.000	3	0.99972	0.97493
sid291	sid323	64	0.0312	-1.40165e+02	4	5.000	3	0.99972	0.97484
sid292	sid308	64	0.0625	-1.47350e+02	5	5.000	7	0.98617	0.94161
sid292	sid311	84	0.4167	-2.21425e+02	5	4.550	12	0.79115	0.60983
sid292	sid313	64	0.0469	-1.41873e+02	5	5.000	5	0.98637	0.95652
sid292	sid319	81	0.3951	-2.16391e+02	5	4.635	13	0.78836	0.59534
sid292	sid324	65	0.0462	-1.44174e+02	5	5.000	5	0.98637	0.95696
sid293	sid294	69	0.0000	-1.32182e+02	5	0.001	0	1.00000	1.00000
sid293	sid317	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid293	sid323	69	0.0000	-1.32182e+02	5	0.001	0	1.00000	1.00000
sid294	sid317	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid294	sid323	69	0.0000	-1.32182e+02	5	0.001	0	1.00000	1.00000
sid296	sid316	63	0.0000	-1.24903e+02	5	0.001	0	1.00000	1.00000
sid296	sid325	63	0.0000	-1.24903e+02	5	0.001	0	1.00000	1.00000
sid297	sid298	70	0.0143	-1.42095e+02	5	5.000	2	0.99537	0.98005
sid299	sid300	62	0.0000	-1.22071e+02	5	0.002	0	1.00000	1.00000
sid299	sid305	59	0.0000	-1.16931e+02	5	0.003	0	1.00000	1.00000
sid299	sid306	61	0.0164	-1.23638e+02	4	5.000	1	0.99814	0.99359
sid300	sid305	60	0.0000	-1.18153e+02	5	0.003	0	1.00000	1.00000
sid300	sid306	62	0.0323	-1.31249e+02	5	5.000	3	0.99811	0.98438
sid301	sid304	64	0.0469	-1.48964e+02	5	5.000	6	0.99408	0.93919
sid303	sid314	60	0.0000	-1.24345e+02	5	0.002	0	1.00000	1.00000
sid303	sid315	60	0.0000	-1.24020e+02	5	0.002	0	1.00000	1.00000
sid305	sid306	60	0.0333	-1.28018e+02	5	5.000	3	0.99811	0.98415
sid308	sid311	88	0.3977	-2.19587e+02	5	4.204	12	0.82653	0.63621
sid308	sid313	68	0.0147	-1.33404e+02	5	5.000	2	1.00000	0.98616
sid308	sid319	84	0.3810	-2.12922e+02	5	4.189	13	0.82425	0.61569
sid308	sid324	67	0.0149	-1.31906e+02	5	5.000	2	1.00000	0.98615
sid309	sid311	94	0.4681	-2.48246e+02	5	5.000	16	0.67821	0.54360
sid309	sid319	91	0.4725	-2.43621e+02	5	5.000	14	0.57326	0.48618
sid309	sid321	84	0.3571	-2.25192e+02	5	5.000	18	0.88653	0.70004
sid311	sid313	88	0.3864	-2.13991e+02	5	3.397	10	0.82915	0.65384
sid311	sid319	74	0.0270	-1.46248e+02	5	5.000	3	0.99710	0.96542
sid311	sid321	89	0.4157	-2.13651e+02	5	2.337	9	0.73567	0.67777
sid311	sid324	88	0.3864	-2.14706e+02	5	3.300	10	0.82915	0.65376
sid313	sid319	84	0.3690	-2.07144e+02	5	3.267	9	0.78435	0.62984
sid313	sid324	67	0.0000	-1.24191e+02	5	0.001	0	1.00000	1.00000
sid314	sid315	61	0.0000	-1.25549e+02	5	0.002	0	1.00000	1.00000
sid316	sid325	63	0.0000	-1.24903e+02	5	0.001	0	1.00000	1.00000
sid317	sid323	68	0.0000	-1.31211e+02	5	0.001	0	1.00000	1.00000
sid319	sid321	88	0.4205	-2.08612e+02	5	2.288	8	0.69041	0.65346
sid319	sid324	85	0.3647	-2.09311e+02	5	3.243	9	0.78435	0.63476
