sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid1	sid2	94	0.9362	-2.22458e+02	5	0.060	0	0.00000	0.00000
sid1	sid3	84	0.8333	-2.06840e+02	5	0.320	1	0.15674	0.18796
sid1	sid4	85	0.8353	-2.26277e+02	5	1.514	0	0.00000	0.00224
sid1	sid5	113	0.9735	-2.38724e+02	5	0.006	0	0.00000	0.00000
sid1	sid6	94	0.8617	-2.23251e+02	5	0.127	0	0.00000	0.00000
sid1	sid7	107	0.9159	-2.32921e+02	5	0.124	0	0.00000	0.00000
sid1	sid8	42	0.0000	-9.96416e+01	5	0.022	0	1.00000	1.00000
sid1	sid9	103	0.9126	-2.26612e+02	5	0.153	0	0.00000	0.00000
sid1	sid10	88	0.8409	-2.30842e+02	5	1.483	0	0.00000	0.00209
sid1	sid11	104	0.9135	-2.30977e+02	5	0.137	0	0.00000	0.00000
sid1	sid12	104	0.9135	-2.30977e+02	5	0.137	0	0.00000	0.00000
sid1	sid13	104	0.8942	-2.29987e+02	5	0.066	0	0.00000	0.00000
sid1	sid14	108	0.9167	-2.39030e+02	5	0.025	0	0.00000	0.00000
sid1	sid15	107	0.9159	-2.36205e+02	5	0.032	0	0.00000	0.00000
sid1	sid16	107	0.9159	-2.36387e+02	5	0.030	0	0.00000	0.00000
sid1	sid17	63	0.6667	-1.91177e+02	4	1.036	3	0.55578	0.44742
sid1	sid18	97	0.8969	-2.39635e+02	5	0.327	0	0.00000	0.00007
sid1	sid19	97	0.8660	-2.26190e+02	5	0.124	0	0.00000	0.00000
sid1	sid20	41	0.0000	-9.87290e+01	5	0.021	0	1.00000	1.00000
sid1	sid21	63	0.6667	-1.84822e+02	5	0.838	3	0.55578	0.46506
sid1	sid22	63	0.6667	-1.84524e+02	5	0.833	3	0.55578	0.46471
sid1	sid23	91	0.8901	-2.17234e+02	5	0.357	0	0.00000	0.00001
sid1	sid24	42	0.0714	-1.13703e+02	5	3.497	0	1.00000	0.95247
sid1	sid25	107	0.8972	-2.42512e+02	5	0.017	0	0.00000	0.00000
sid1	sid26	40	0.0000	-9.58917e+01	5	0.024	0	1.00000	1.00000
sid1	sid27	103	0.9126	-2.27958e+02	5	0.151	0	0.00000	0.00000
sid1	sid28	63	0.6508	-2.03455e+02	5	1.232	1	0.43582	0.35547
sid1	sid29	65	0.6615	-2.10808e+02	5	1.216	1	0.43582	0.36089
sid1	sid30	87	0.7931	-2.35124e+02	5	1.827	0	0.00000	0.00044
sid1	sid31	103	0.9223	-2.26288e+02	5	0.013	0	0.00000	0.00000
sid1	sid32	75	0.6133	-2.36723e+02	5	1.290	0	0.05131	0.20207
sid1	sid33	41	0.0000	-9.80323e+01	5	0.022	0	1.00000	1.00000
sid1	sid34	40	0.0000	-9.79838e+01	5	0.022	0	1.00000	1.00000
sid1	sid35	101	0.9010	-2.39557e+02	5	0.068	0	0.00000	0.00000
sid1	sid36	86	0.8721	-2.16034e+02	5	0.452	0	0.00000	0.00002
sid1	sid37	104	0.9135	-2.31572e+02	5	0.113	0	0.00000	0.00000
sid1	sid38	103	0.9126	-2.29537e+02	5	0.159	0	0.00000	0.00000
sid1	sid39	103	0.9126	-2.27773e+02	5	0.150	0	0.00000	0.00000
sid1	sid40	87	0.7816	-2.35342e+02	5	2.427	0	0.00000	0.01533
sid1	sid41	91	0.8681	-2.24871e+02	5	0.273	0	0.00000	0.00000
sid1	sid42	87	0.7816	-2.35217e+02	5	2.427	0	0.00000	0.01533
sid1	sid43	86	0.8488	-2.16742e+02	5	0.704	0	0.00000	0.00022
sid1	sid44	108	0.9167	-2.39761e+02	5	0.032	0	0.00000	0.00000
sid1	sid45	42	0.0238	-1.04646e+02	5	0.152	0	1.00000	0.99999
sid1	sid46	110	0.9727	-2.33242e+02	5	0.015	0	0.00000	0.00000
sid1	sid47	105	0.9238	-2.33718e+02	5	0.023	0	0.00000	0.00000
sid1	sid48	84	0.8095	-2.19685e+02	5	1.443	0	0.00000	0.04393
sid1	sid49	92	0.8152	-2.30144e+02	5	1.398	0	0.00000	0.03792
sid1	sid50	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid51	83	0.9157	-2.06707e+02	5	0.837	0	0.00000	0.00169
sid1	sid52	99	0.8485	-2.24649e+02	5	0.124	0	0.00000	0.00000
sid1	sid53	103	0.8155	-2.39509e+02	5	0.029	0	0.00000	0.00000
sid1	sid54	78	0.7051	-2.36368e+02	5	2.116	0	0.00000	0.10093
sid1	sid55	82	0.9146	-2.05459e+02	5	0.895	0	0.00000	0.00210
sid1	sid56	105	0.8286	-2.44289e+02	5	0.031	0	0.00000	0.00000
sid1	sid57	82	0.9146	-2.14495e+02	5	0.512	0	0.00000	0.00007
sid1	sid58	58	0.5000	-1.90192e+02	5	1.805	8	0.65255	0.56427
sid1	sid59	83	0.9157	-2.06707e+02	5	0.837	0	0.00000	0.00169
sid1	sid60	81	0.9136	-2.03834e+02	5	0.838	0	0.00000	0.00169
sid1	sid61	81	0.9136	-1.96050e+02	5	0.077	0	0.00000	0.00000
sid1	sid62	83	0.9157	-2.06707e+02	5	0.837	0	0.00000	0.00169
sid1	sid63	67	0.6269	-1.98478e+02	5	0.715	0	0.28343	0.30357
sid1	sid64	82	0.9146	-2.05221e+02	5	0.838	0	0.00000	0.00169
sid1	sid65	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid66	62	0.6935	-1.83273e+02	5	0.211	0	0.45206	0.32383
sid1	sid67	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid68	76	0.7895	-2.24317e+02	5	2.048	2	0.03687	0.14504
sid1	sid69	79	0.7975	-2.13372e+02	5	2.924	0	0.00000	0.06584
sid1	sid70	58	0.6552	-1.95480e+02	5	2.003	1	0.14321	0.23477
sid1	sid71	59	0.5424	-1.91023e+02	5	1.459	1	0.59751	0.48383
sid1	sid72	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid73	61	0.6885	-1.81314e+02	5	0.215	0	0.45206	0.32378
sid1	sid74	64	0.6875	-1.90595e+02	5	0.553	1	0.27681	0.37563
sid1	sid75	91	0.8681	-2.29003e+02	5	0.106	0	0.00000	0.00000
sid1	sid76	41	0.0000	-9.85524e+01	5	0.022	0	1.00000	1.00000
sid1	sid77	87	0.8621	-2.29371e+02	5	0.724	0	0.00000	0.00006
sid1	sid78	91	0.8571	-2.18335e+02	5	0.818	0	0.00000	0.00028
sid1	sid79	87	0.8621	-2.18837e+02	5	0.787	0	0.00000	0.00002
sid1	sid80	89	0.9326	-2.21926e+02	5	0.457	0	0.00000	0.00001
sid1	sid81	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid82	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid83	91	0.8681	-2.21240e+02	5	0.931	0	0.00000	0.00041
sid1	sid84	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid85	81	0.9012	-2.09944e+02	5	0.923	0	0.00000	0.00096
sid1	sid86	101	0.9208	-2.22196e+02	5	0.118	0	0.00000	0.00000
sid1	sid87	98	0.8776	-2.39669e+02	5	0.181	0	0.00000	0.00001
sid1	sid88	88	0.8409	-2.30842e+02	5	1.483	0	0.00000	0.00209
sid1	sid89	103	0.9126	-2.28113e+02	5	0.153	0	0.00000	0.00000
sid1	sid90	110	0.9727	-2.34545e+02	5	0.014	0	0.00000	0.00000
sid1	sid91	107	0.9720	-2.26107e+02	5	0.018	0	0.00000	0.00000
sid1	sid92	112	0.9732	-2.37024e+02	5	0.013	0	0.00000	0.00000
sid1	sid93	93	0.8602	-2.29643e+02	5	0.098	0	0.00000	0.00000
sid1	sid94	98	0.8980	-2.24742e+02	5	0.207	0	0.00000	0.00000
sid1	sid95	122	0.8279	-2.87031e+02	5	0.011	0	0.00000	0.00000
sid1	sid96	112	0.9732	-2.37237e+02	5	0.014	0	0.00000	0.00000
sid1	sid97	85	0.8471	-2.26800e+02	5	1.295	0	0.00000	0.00853
sid1	sid98	84	0.8333	-2.17224e+02	5	1.097	0	0.00000	0.00033
sid1	sid99	102	0.9118	-2.42275e+02	5	0.005	0	0.00000	0.00000
sid1	sid100	84	0.7738	-2.15781e+02	5	2.213	0	0.00000	0.01218
sid1	sid101	78	0.7692	-2.20138e+02	5	1.928	0	0.00000	0.10114
sid1	sid102	107	0.9720	-2.24477e+02	5	0.047	0	0.00000	0.00000
sid1	sid103	104	0.8942	-2.31321e+02	5	0.057	0	0.00000	0.00000
sid1	sid104	73	0.6164	-2.41469e+02	5	2.872	6	0.19587	0.26472
sid1	sid105	91	0.8132	-2.28873e+02	5	1.434	0	0.00000	0.03882
sid1	sid106	66	0.6667	-2.12141e+02	5	1.200	1	0.43582	0.36055
sid1	sid107	65	0.6615	-2.10750e+02	5	1.216	1	0.43582	0.36087
sid1	sid108	65	0.6615	-2.10808e+02	5	1.216	1	0.43582	0.36089
sid1	sid109	41	0.0000	-9.88390e+01	5	0.022	0	1.00000	1.00000
sid1	sid110	87	0.7816	-2.30710e+02	5	0.793	0	0.00000	0.00891
sid1	sid111	104	0.8269	-2.55873e+02	5	0.119	0	0.00000	0.00000
sid1	sid112	87	0.8046	-2.25601e+02	5	1.354	0	0.00000	0.04226
sid1	sid113	98	0.8673	-2.29829e+02	5	0.119	0	0.00000	0.00000
sid1	sid114	97	0.9278	-2.36535e+02	5	0.094	0	0.00000	0.00000
sid1	sid115	63	0.6667	-1.83977e+02	5	0.827	3	0.55578	0.46457
sid1	sid116	85	0.8941	-2.14040e+02	5	0.634	0	0.00000	0.00023
sid1	sid117	89	0.8427	-2.18485e+02	5	1.752	0	0.00000	0.00763
sid1	sid118	108	0.9167	-2.39422e+02	5	0.031	0	0.00000	0.00000
sid1	sid119	91	0.8681	-2.24531e+02	5	0.269	0	0.00000	0.00000
sid1	sid120	91	0.8681	-2.24605e+02	5	0.270	0	0.00000	0.00000
sid1	sid121	104	0.9135	-2.30607e+02	5	0.136	0	0.00000	0.00000
sid1	sid122	91	0.8681	-2.24658e+02	5	0.271	0	0.00000	0.00000
sid1	sid123	95	0.8316	-2.41329e+02	5	0.627	0	0.00000	0.00003
sid1	sid124	86	0.8023	-2.22748e+02	5	1.401	0	0.00000	0.04309
sid1	sid125	63	0.6667	-1.84592e+02	5	0.831	3	0.55578	0.46479
sid1	sid126	112	0.9732	-2.37024e+02	5	0.013	0	0.00000	0.00000
sid1	sid127	99	0.8081	-2.45559e+02	5	3.227	2	0.01418	0.09252
sid1	sid128	92	0.8152	-2.30144e+02	5	1.398	0	0.00000	0.03792
sid1	sid129	96	0.8646	-2.23508e+02	5	0.140	0	0.00000	0.00000
sid1	sid130	107	0.9720	-2.28249e+02	5	0.014	0	0.00000	0.00000
sid1	sid131	95	0.8105	-2.38196e+02	5	3.388	2	0.01418	0.09913
sid1	sid132	95	0.9053	-2.34644e+02	5	0.187	0	0.00000	0.00000
sid1	sid133	89	0.8539	-2.31159e+02	5	0.245	0	0.00000	0.00001
sid1	sid134	95	0.8526	-2.29564e+02	5	0.428	0	0.00000	0.00003
sid1	sid135	80	0.9125	-2.01239e+02	5	1.039	0	0.00000	0.00293
sid1	sid136	101	0.8614	-2.40788e+02	5	0.374	0	0.00000	0.00002
sid1	sid137	81	0.9136	-2.02205e+02	5	0.875	0	0.00000	0.00209
sid1	sid138	41	0.0000	-9.74778e+01	5	0.022	0	1.00000	1.00000
sid1	sid139	77	0.8571	-2.17450e+02	5	1.513	0	0.00000	0.02199
sid1	sid140	55	0.5273	-1.70873e+02	5	0.796	1	0.51330	0.58346
sid1	sid141	99	0.8586	-2.30868e+02	5	0.011	0	0.00000	0.00000
sid1	sid142	104	0.8365	-2.40964e+02	5	0.033	0	0.00000	0.00000
sid1	sid143	73	0.9041	-1.78131e+02	5	1.231	0	0.00000	0.01084
sid1	sid144	80	0.9125	-2.09204e+02	5	0.576	0	0.00000	0.00011
sid1	sid145	83	0.9157	-2.06707e+02	5	0.837	0	0.00000	0.00169
sid1	sid146	82	0.7439	-2.21124e+02	5	2.444	0	0.00000	0.01593
sid1	sid147	102	0.8333	-2.37946e+02	5	0.444	0	0.00000	0.00002
sid1	sid148	40	0.0000	-9.80978e+01	5	0.022	0	1.00000	1.00000
sid1	sid149	79	0.9114	-2.08704e+02	5	1.390	0	0.00000	0.01718
sid1	sid150	83	0.8434	-2.17235e+02	5	1.537	0	0.00000	0.00527
sid1	sid151	81	0.9012	-2.13268e+02	5	1.499	0	0.00000	0.03214
sid1	sid152	83	0.9157	-2.06707e+02	5	0.837	0	0.00000	0.00169
sid1	sid153	94	0.8298	-2.34892e+02	5	0.636	0	0.00000	0.00323
sid1	sid154	72	0.7500	-2.12384e+02	5	2.367	2	0.07176	0.19707
sid1	sid155	92	0.7935	-2.41319e+02	5	0.486	0	0.00000	0.00150
sid1	sid156	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid157	81	0.9136	-2.11975e+02	5	0.576	0	0.00000	0.00011
sid1	sid158	76	0.7895	-2.24317e+02	5	2.048	2	0.03687	0.14504
sid1	sid159	61	0.6557	-1.98051e+02	5	1.210	1	0.41115	0.36817
sid1	sid160	81	0.9136	-2.11975e+02	5	0.576	0	0.00000	0.00011
sid1	sid161	41	0.0000	-9.90194e+01	5	0.021	0	1.00000	1.00000
sid1	sid162	85	0.8824	-2.16142e+02	5	0.496	0	0.00000	0.00014
sid1	sid163	41	0.0000	-9.85542e+01	5	0.021	0	1.00000	1.00000
sid1	sid164	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid165	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid166	64	0.6250	-2.00200e+02	5	1.244	1	0.30276	0.27609
sid1	sid167	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid168	64	0.6250	-2.00200e+02	5	1.244	1	0.30276	0.27609
sid1	sid169	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid170	64	0.6719	-1.90838e+02	5	0.778	0	0.40807	0.35314
sid1	sid171	83	0.9157	-2.07057e+02	5	0.840	0	0.00000	0.00185
sid1	sid172	84	0.7857	-2.24159e+02	5	2.071	0	0.00000	0.02927
sid1	sid173	60	0.6167	-1.79053e+02	5	0.642	1	0.55285	0.46858
sid1	sid174	97	0.8351	-2.46210e+02	5	1.170	0	0.00000	0.00121
sid1	sid175	110	0.9727	-2.32801e+02	5	0.015	0	0.00000	0.00000
sid1	sid176	92	0.8696	-2.30610e+02	5	0.069	0	0.00000	0.00000
sid1	sid177	82	0.8171	-2.18711e+02	5	1.251	0	0.00000	0.00037
sid1	sid178	104	0.8365	-2.48318e+02	5	0.403	0	0.00000	0.00002
sid1	sid179	41	0.0000	-9.86166e+01	5	0.022	0	1.00000	1.00000
sid1	sid180	113	0.9735	-2.40580e+02	5	0.013	0	0.00000	0.00000
sid1	sid181	41	0.0000	-9.88474e+01	5	0.022	0	1.00000	1.00000
sid1	sid182	107	0.9159	-2.36166e+02	5	0.032	0	0.00000	0.00000
sid1	sid183	106	0.9623	-2.23813e+02	5	0.017	0	0.00000	0.00000
sid1	sid184	89	0.8315	-2.32387e+02	5	0.921	0	0.00000	0.00004
sid1	sid185	112	0.9732	-2.37237e+02	5	0.014	0	0.00000	0.00000
sid1	sid186	84	0.8452	-2.25052e+02	5	1.296	0	0.00000	0.00854
sid1	sid187	98	0.8367	-2.35453e+02	5	1.515	0	0.00000	0.04101
sid1	sid188	99	0.8788	-2.26604e+02	5	0.132	0	0.00000	0.00000
sid1	sid189	103	0.8835	-2.32049e+02	5	0.107	0	0.00000	0.00000
sid1	sid190	107	0.9252	-2.41676e+02	5	0.091	0	0.00000	0.00000
sid1	sid191	104	0.8750	-2.34111e+02	5	0.108	0	0.00000	0.00000
sid1	sid192	89	0.8876	-2.19521e+02	5	1.121	0	0.00000	0.00246
sid1	sid193	73	0.5890	-2.27730e+02	5	3.531	6	0.09144	0.28948
sid1	sid194	106	0.9245	-2.39976e+02	5	0.091	0	0.00000	0.00000
sid1	sid195	102	0.8922	-2.35757e+02	5	0.011	0	0.00000	0.00000
sid1	sid196	95	0.9368	-2.23904e+02	5	0.059	0	0.00000	0.00000
sid1	sid197	95	0.9368	-2.23904e+02	5	0.059	0	0.00000	0.00000
sid1	sid198	104	0.8750	-2.34111e+02	5	0.108	0	0.00000	0.00000
sid1	sid199	86	0.8953	-2.17773e+02	5	0.320	0	0.00000	0.00002
sid1	sid200	93	0.8925	-2.24250e+02	5	0.154	0	0.00000	0.00000
sid1	sid201	107	0.9252	-2.41676e+02	5	0.091	0	0.00000	0.00000
sid1	sid202	92	0.8370	-2.20382e+02	5	1.579	0	0.00000	0.02434
sid1	sid203	98	0.8367	-2.35453e+02	5	1.515	0	0.00000	0.04101
sid1	sid204	98	0.8367	-2.35224e+02	5	1.511	0	0.00000	0.04071
sid1	sid205	91	0.9341	-2.14433e+02	5	0.074	0	0.00000	0.00000
sid1	sid206	98	0.9184	-2.30296e+02	5	0.265	0	0.00000	0.00000
sid1	sid207	103	0.8835	-2.37820e+02	5	0.011	0	0.00000	0.00000
sid1	sid208	103	0.8835	-2.37820e+02	5	0.011	0	0.00000	0.00000
sid1	sid209	41	0.0000	-9.86166e+01	5	0.022	0	1.00000	1.00000
sid1	sid210	63	0.6667	-1.84822e+02	5	0.838	3	0.55578	0.46506
sid1	sid211	102	0.9118	-2.26549e+02	5	0.154	0	0.00000	0.00000
sid1	sid212	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid213	41	0.0000	-9.87244e+01	5	0.021	0	1.00000	1.00000
sid1	sid214	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid215	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid216	102	0.9118	-2.26309e+02	5	0.120	0	0.00000	0.00000
sid1	sid217	90	0.7889	-2.26094e+02	5	1.008	0	0.00000	0.00011
sid1	sid218	108	0.9167	-2.39030e+02	5	0.025	0	0.00000	0.00000
sid1	sid219	103	0.9126	-2.28113e+02	5	0.153	0	0.00000	0.00000
sid1	sid220	112	0.9732	-2.37237e+02	5	0.014	0	0.00000	0.00000
sid1	sid221	108	0.9167	-2.39509e+02	5	0.032	0	0.00000	0.00000
sid1	sid222	103	0.9126	-2.27899e+02	5	0.152	0	0.00000	0.00000
sid1	sid223	106	0.9151	-2.34417e+02	5	0.033	0	0.00000	0.00000
sid1	sid224	92	0.8804	-2.24130e+02	5	1.521	0	0.00000	0.00430
sid1	sid225	112	0.9732	-2.37237e+02	5	0.014	0	0.00000	0.00000
sid1	sid226	63	0.6667	-1.84822e+02	5	0.838	3	0.55578	0.46506
sid1	sid227	108	0.9167	-2.39030e+02	5	0.025	0	0.00000	0.00000
sid1	sid228	87	0.8391	-2.29396e+02	5	1.486	0	0.00000	0.00210
sid1	sid229	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid230	41	0.0000	-9.89988e+01	5	0.021	0	1.00000	1.00000
sid1	sid231	108	0.9167	-2.39030e+02	5	0.025	0	0.00000	0.00000
sid1	sid232	63	0.6667	-1.84822e+02	5	0.838	3	0.55578	0.46506
sid1	sid233	63	0.6667	-1.84207e+02	5	0.833	3	0.55578	0.46484
sid1	sid234	89	0.8090	-2.23183e+02	5	1.518	0	0.00000	0.00054
sid1	sid235	103	0.9126	-2.27899e+02	5	0.152	0	0.00000	0.00000
sid1	sid236	101	0.8416	-2.39543e+02	5	0.129	0	0.00000	0.00000
sid1	sid237	91	0.8681	-2.28198e+02	4	0.778	0	0.00000	0.00002
sid1	sid238	89	0.8652	-2.24464e+02	4	0.776	0	0.00000	0.00002
sid1	sid239	98	0.8980	-2.41533e+02	5	0.180	0	0.00000	0.00000
sid1	sid240	101	0.9406	-2.39204e+02	5	0.095	0	0.00000	0.00000
sid1	sid241	93	0.8280	-2.38677e+02	5	0.998	0	0.00000	0.00083
sid1	sid242	93	0.8925	-2.24250e+02	5	0.154	0	0.00000	0.00000
sid1	sid243	80	0.8875	-2.09234e+02	5	0.745	0	0.00000	0.00027
sid1	sid244	100	0.8700	-2.47622e+02	5	0.245	0	0.00000	0.00000
sid1	sid245	75	0.8667	-1.97706e+02	5	1.248	0	0.00000	0.00045
sid1	sid246	77	0.6883	-2.19862e+02	5	2.000	0	0.00000	0.04078
sid1	sid247	91	0.8901	-2.26959e+02	5	0.090	0	0.00000	0.00074
sid1	sid248	93	0.8280	-2.34634e+02	5	1.065	0	0.00000	0.04172
sid1	sid249	90	0.8444	-2.32022e+02	5	1.089	0	0.00000	0.03577
sid1	sid250	94	0.8191	-2.50403e+02	5	0.878	0	0.00000	0.00028
sid1	sid251	132	0.8561	-3.17476e+02	5	0.031	0	0.00000	0.00000
sid1	sid252	93	0.9247	-2.29425e+02	5	0.074	0	0.00000	0.00000
sid1	sid253	103	0.8738	-2.43040e+02	5	0.014	0	0.00000	0.00000
sid1	sid254	99	0.8889	-2.30408e+02	5	0.244	0	0.00000	0.00000
sid1	sid255	84	0.8333	-2.17061e+02	5	1.083	0	0.00000	0.00032
sid1	sid256	104	0.8750	-2.34111e+02	5	0.108	0	0.00000	0.00000
sid1	sid257	64	0.4688	-2.09203e+02	5	2.341	5	0.57170	0.51600
sid1	sid258	101	0.8812	-2.29433e+02	5	0.051	0	0.00000	0.00000
sid1	sid259	104	0.8750	-2.34111e+02	5	0.108	0	0.00000	0.00000
sid1	sid260	102	0.8529	-2.31411e+02	5	0.931	0	0.00000	0.00179
sid1	sid261	103	0.8835	-2.37820e+02	5	0.011	0	0.00000	0.00000
sid1	sid262	102	0.8824	-2.35049e+02	5	0.011	0	0.00000	0.00000
sid1	sid263	98	0.8878	-2.24541e+02	5	0.130	0	0.00000	0.00000
sid1	sid264	94	0.9468	-2.21842e+02	5	0.059	0	0.00000	0.00000
sid1	sid265	92	0.9022	-2.22188e+02	5	0.154	0	0.00000	0.00000
sid1	sid266	103	0.8835	-2.37820e+02	5	0.011	0	0.00000	0.00000
sid1	sid267	102	0.8824	-2.35049e+02	5	0.011	0	0.00000	0.00000
sid1	sid268	99	0.8788	-2.31431e+02	5	0.310	0	0.00000	0.00000
sid1	sid269	112	0.9732	-2.37237e+02	5	0.014	0	0.00000	0.00000
sid1	sid270	99	0.8081	-2.39717e+02	5	0.359	0	0.00000	0.00000
sid1	sid271	103	0.8641	-2.31399e+02	5	0.410	0	0.00000	0.00001
sid1	sid272	105	0.8952	-2.38182e+02	5	0.108	0	0.00000	0.00000
sid1	sid273	103	0.8447	-2.38551e+02	5	0.464	0	0.00000	0.00006
sid1	sid274	110	0.9000	-2.45734e+02	5	0.121	0	0.00000	0.00000
sid1	sid275	42	0.0000	-1.00033e+02	5	0.021	0	1.00000	1.00000
sid1	sid276	105	0.8190	-2.41000e+02	5	0.295	0	0.00000	0.00001
sid1	sid277	105	0.8381	-2.38682e+02	5	1.204	0	0.00000	0.00482
sid1	sid278	95	0.9158	-2.21794e+02	5	0.070	0	0.00000	0.00343
sid1	sid279	104	0.9135	-2.36444e+02	5	0.042	0	0.00000	0.00000
sid1	sid280	105	0.8381	-2.38682e+02	5	1.204	0	0.00000	0.00482
sid1	sid281	97	0.8660	-2.31706e+02	5	0.300	0	0.00000	0.00002
sid1	sid282	104	0.8654	-2.32845e+02	5	0.407	0	0.00000	0.00001
sid1	sid283	97	0.8660	-2.31919e+02	5	0.306	0	0.00000	0.00002
sid1	sid284	104	0.9038	-2.36316e+02	5	0.059	0	0.00000	0.00000
sid1	sid285	101	0.8614	-2.33717e+02	5	0.189	0	0.00000	0.00002
sid1	sid286	95	0.9368	-2.23904e+02	5	0.059	0	0.00000	0.00000
sid1	sid287	97	0.8763	-2.30354e+02	5	0.049	0	0.00000	0.00001
sid1	sid288	84	0.7857	-2.20698e+02	5	1.491	0	0.00000	0.00072
sid1	sid289	86	0.7791	-2.30773e+02	5	0.493	0	0.05131	0.13152
sid1	sid290	92	0.8043	-2.30939e+02	5	1.485	2	0.02806	0.05612
sid1	sid291	87	0.8046	-2.20590e+02	5	1.269	2	0.02806	0.06472
sid1	sid292	90	0.8778	-2.13189e+02	5	0.179	0	0.00000	0.00000
sid1	sid293	92	0.8152	-2.30144e+02	5	1.398	0	0.00000	0.03792
sid1	sid294	92	0.8152	-2.30144e+02	5	1.398	0	0.00000	0.03792
sid1	sid295	105	0.8190	-2.45575e+02	5	0.534	0	0.00000	0.00006
sid1	sid296	95	0.9053	-2.22584e+02	5	0.215	0	0.00000	0.00000
sid1	sid297	100	0.8800	-2.33902e+02	5	0.193	0	0.00000	0.00001
sid1	sid298	98	0.8776	-2.28744e+02	5	0.206	0	0.00000	0.00001
sid1	sid299	89	0.8427	-2.19589e+02	5	0.388	0	0.00000	0.00001
sid1	sid300	91	0.8352	-2.23815e+02	5	0.377	0	0.00000	0.00001
sid1	sid301	99	0.8990	-2.30959e+02	5	0.114	0	0.00000	0.00000
sid1	sid302	134	0.8507	-3.21460e+02	5	0.030	0	0.00000	0.00000
sid1	sid303	90	0.8778	-2.20534e+02	5	0.196	0	0.00000	0.00191
sid1	sid304	91	0.8901	-2.14538e+02	5	0.209	0	0.00000	0.00000
sid1	sid305	87	0.8506	-2.14101e+02	5	0.410	0	0.00000	0.00002
sid1	sid306	87	0.8391	-2.11839e+02	5	0.438	0	0.00000	0.00002
sid1	sid307	90	0.8111	-2.26746e+02	5	1.050	0	0.00000	0.00165
sid1	sid308	95	0.8632	-2.22251e+02	5	0.141	0	0.00000	0.00000
sid1	sid309	104	0.9135	-2.28407e+02	5	0.129	0	0.00000	0.00000
sid1	sid310	88	0.8409	-2.30842e+02	5	1.483	0	0.00000	0.00209
sid1	sid311	107	0.9159	-2.36265e+02	5	0.032	0	0.00000	0.00000
sid1	sid312	93	0.9032	-2.22701e+02	5	0.066	0	0.00000	0.00319
sid1	sid313	96	0.8646	-2.23847e+02	5	0.142	0	0.00000	0.00000
sid1	sid314	94	0.8723	-2.28445e+02	5	0.148	0	0.00000	0.00204
sid1	sid315	92	0.8804	-2.23429e+02	5	0.170	0	0.00000	0.00161
sid1	sid316	95	0.9053	-2.22371e+02	5	0.211	0	0.00000	0.00000
sid1	sid317	92	0.8043	-2.30939e+02	5	1.485	2	0.02806	0.05612
sid1	sid318	59	0.6949	-1.72252e+02	5	0.597	2	0.46443	0.43972
sid1	sid319	103	0.9126	-2.24286e+02	5	0.024	0	0.00000	0.00000
sid1	sid320	89	0.8427	-2.18711e+02	5	1.768	0	0.00000	0.00785
sid1	sid321	107	0.9720	-2.30355e+02	5	0.015	0	0.00000	0.00000
sid1	sid322	107	0.8692	-2.36611e+02	5	0.247	0	0.00000	0.00000
sid1	sid323	92	0.8152	-2.30144e+02	5	1.398	0	0.00000	0.03792
sid1	sid324	96	0.8646	-2.24441e+02	5	0.125	0	0.00000	0.00000
sid1	sid325	95	0.9053	-2.22371e+02	5	0.211	0	0.00000	0.00000
sid2	sid3	106	0.9151	-2.35245e+02	5	0.078	0	0.00000	0.00000
sid2	sid4	89	0.7416	-2.46428e+02	5	0.436	0	0.05131	0.11100
sid2	sid5	119	0.8824	-2.63534e+02	5	0.069	0	0.00000	0.00000
sid2	sid6	104	0.8077	-2.48062e+02	5	0.266	0	0.00000	0.00000
sid2	sid7	117	0.8632	-2.57732e+02	5	0.026	0	0.00000	0.00000
sid2	sid8	94	0.9362	-2.22230e+02	5	0.064	0	0.00000	0.00000
sid2	sid9	114	0.8860	-2.50311e+02	5	0.135	0	0.00000	0.00000
