sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid1	sid2	94	0.9362	-2.22459e+02	5	0.073	0	0.00000	0.00001
sid1	sid3	84	0.8333	-2.10169e+02	5	0.827	0	0.17253	0.17874
sid1	sid4	85	0.8353	-2.27096e+02	5	3.457	0	0.00000	0.01966
sid1	sid5	113	0.9735	-2.38724e+02	5	0.039	0	0.00000	0.00000
sid1	sid6	94	0.8617	-2.23251e+02	5	0.177	0	0.00000	0.00000
sid1	sid7	107	0.9159	-2.32921e+02	5	0.066	0	0.00000	0.00000
sid1	sid8	42	0.0000	-9.96416e+01	5	0.003	0	1.00000	1.00000
sid1	sid9	103	0.9126	-2.26612e+02	5	0.083	0	0.00000	0.00000
sid1	sid10	88	0.8409	-2.31419e+02	5	3.220	0	0.00000	0.01443
sid1	sid11	104	0.9135	-2.30977e+02	5	0.076	0	0.00000	0.00000
sid1	sid12	104	0.9135	-2.30977e+02	5	0.076	0	0.00000	0.00000
sid1	sid13	104	0.8942	-2.29987e+02	5	0.259	0	0.00000	0.00000
sid1	sid14	108	0.9167	-2.39030e+02	5	0.043	0	0.00000	0.00000
sid1	sid15	107	0.9159	-2.36205e+02	5	0.046	0	0.00000	0.00000
sid1	sid16	107	0.9159	-2.36387e+02	5	0.100	0	0.00000	0.00000
sid1	sid17	63	0.6667	-1.90407e+02	5	1.258	1	0.41346	0.45066
sid1	sid18	97	0.8969	-2.39627e+02	5	0.364	0	0.00000	0.00001
sid1	sid19	97	0.8660	-2.26190e+02	5	0.136	0	0.00000	0.00000
sid1	sid20	41	0.0000	-9.87290e+01	5	0.003	0	1.00000	1.00000
sid1	sid21	63	0.6667	-1.83255e+02	5	0.744	1	0.41346	0.47186
sid1	sid22	63	0.6667	-1.82926e+02	5	0.730	1	0.41346	0.47129
sid1	sid23	91	0.8901	-2.17291e+02	5	0.946	0	0.00000	0.00114
sid1	sid24	42	0.0714	-1.12804e+02	5	7.069	1	1.00000	0.96620
sid1	sid25	107	0.8972	-2.42512e+02	5	0.199	0	0.00000	0.00000
sid1	sid26	40	0.0000	-9.58917e+01	5	0.004	0	1.00000	1.00000
sid1	sid27	103	0.9126	-2.27958e+02	5	0.083	0	0.00000	0.00000
sid1	sid28	63	0.6508	-2.01368e+02	5	2.294	5	0.39202	0.41484
sid1	sid29	65	0.6615	-2.08155e+02	5	2.101	6	0.43324	0.40335
sid1	sid30	87	0.7931	-2.35146e+02	5	2.324	0	0.00000	0.00099
sid1	sid31	103	0.9223	-2.26288e+02	5	0.018	0	0.00000	0.00000
sid1	sid32	75	0.6133	-2.31404e+02	5	3.595	12	0.49098	0.48992
sid1	sid33	41	0.0000	-9.80323e+01	5	0.003	0	1.00000	1.00000
sid1	sid34	40	0.0000	-9.79838e+01	5	0.003	0	1.00000	1.00000
sid1	sid35	101	0.9010	-2.39557e+02	5	0.234	0	0.00000	0.00000
sid1	sid36	86	0.8721	-2.16203e+02	5	1.452	0	0.00000	0.00386
sid1	sid37	104	0.9135	-2.31572e+02	5	0.102	0	0.00000	0.00000
sid1	sid38	103	0.9126	-2.29537e+02	5	0.139	0	0.00000	0.00000
sid1	sid39	103	0.9126	-2.27773e+02	5	0.082	0	0.00000	0.00000
sid1	sid40	87	0.7816	-2.36542e+02	5	4.561	0	0.00000	0.04145
sid1	sid41	91	0.8681	-2.25010e+02	5	1.396	0	0.00000	0.00310
sid1	sid42	87	0.7816	-2.36404e+02	5	4.562	0	0.00000	0.04119
sid1	sid43	86	0.8488	-2.16725e+02	5	1.094	0	0.00000	0.00010
sid1	sid44	108	0.9167	-2.39761e+02	5	0.046	0	0.00000	0.00000
sid1	sid45	42	0.0238	-1.04644e+02	5	0.123	0	1.00000	1.00000
sid1	sid46	110	0.9727	-2.33242e+02	5	0.045	0	0.00000	0.00000
sid1	sid47	105	0.9238	-2.33718e+02	5	0.021	0	0.00000	0.00000
sid1	sid48	84	0.8095	-2.19605e+02	5	1.066	1	0.03389	0.07115
sid1	sid49	92	0.8152	-2.30241e+02	5	1.510	0	0.00000	0.04778
sid1	sid50	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid51	83	0.9157	-2.07759e+02	5	1.818	0	0.00000	0.03555
sid1	sid52	99	0.8485	-2.24649e+02	5	0.023	0	0.00000	0.00000
sid1	sid53	103	0.8155	-2.39509e+02	5	0.030	0	0.00000	0.00000
sid1	sid54	78	0.7051	-2.38850e+02	5	3.705	6	0.22924	0.30953
sid1	sid55	82	0.9146	-2.06502e+02	5	1.839	0	0.00000	0.03601
sid1	sid56	105	0.8286	-2.44289e+02	5	0.024	0	0.00000	0.00000
sid1	sid57	82	0.9146	-2.14493e+02	5	0.621	0	0.00000	0.00008
sid1	sid58	58	0.5000	-1.76342e+02	5	2.556	9	0.66203	0.64925
sid1	sid59	83	0.9157	-2.07759e+02	5	1.818	0	0.00000	0.03555
sid1	sid60	81	0.9136	-2.04886e+02	5	1.819	0	0.00000	0.03556
sid1	sid61	81	0.9136	-1.96050e+02	5	0.207	0	0.00000	0.00000
sid1	sid62	83	0.9157	-2.07759e+02	5	1.818	0	0.00000	0.03555
sid1	sid63	67	0.6269	-1.96527e+02	5	1.780	5	0.55245	0.45540
sid1	sid64	82	0.9146	-2.06272e+02	5	1.819	0	0.00000	0.03556
sid1	sid65	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid66	62	0.6935	-1.83799e+02	5	0.654	0	0.35462	0.39433
sid1	sid67	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid68	76	0.7895	-2.19940e+02	5	1.683	2	0.11835	0.16563
sid1	sid69	79	0.7975	-2.15039e+02	5	2.880	4	0.11267	0.21180
sid1	sid70	58	0.6552	-1.93387e+02	5	4.698	14	0.54721	0.49614
sid1	sid71	59	0.5424	-1.81308e+02	5	1.841	5	0.52371	0.53420
sid1	sid72	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid73	61	0.6885	-1.81749e+02	5	0.649	0	0.35462	0.39313
sid1	sid74	64	0.6875	-1.86778e+02	4	1.038	3	0.53850	0.42860
sid1	sid75	91	0.8681	-2.29303e+02	5	1.752	0	0.00000	0.00727
sid1	sid76	41	0.0000	-9.85524e+01	5	0.003	0	1.00000	1.00000
sid1	sid77	87	0.8621	-2.29638e+02	5	2.576	0	0.00000	0.00439
sid1	sid78	91	0.8571	-2.18543e+02	5	1.482	0	0.00000	0.00488
sid1	sid79	87	0.8621	-2.18832e+02	5	0.021	0	0.00000	0.00000
sid1	sid80	89	0.9326	-2.21925e+02	5	0.127	0	0.00000	0.00000
sid1	sid81	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid82	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid83	91	0.8681	-2.21462e+02	5	1.501	0	0.00000	0.00557
sid1	sid84	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid85	81	0.9012	-2.10229e+02	5	1.548	0	0.00000	0.00929
sid1	sid86	101	0.9208	-2.22196e+02	5	0.087	0	0.00000	0.00000
sid1	sid87	98	0.8776	-2.39674e+02	5	0.485	0	0.00000	0.00006
sid1	sid88	88	0.8409	-2.31419e+02	5	3.220	0	0.00000	0.01443
sid1	sid89	103	0.9126	-2.28113e+02	5	0.083	0	0.00000	0.00000
sid1	sid90	110	0.9727	-2.34545e+02	5	0.043	0	0.00000	0.00000
sid1	sid91	107	0.9720	-2.26107e+02	5	0.046	0	0.00000	0.00000
sid1	sid92	112	0.9732	-2.37024e+02	5	0.040	0	0.00000	0.00000
sid1	sid93	93	0.8602	-2.30448e+02	5	2.580	0	0.00000	0.02268
sid1	sid94	98	0.8980	-2.24742e+02	5	0.092	0	0.00000	0.00000
sid1	sid95	122	0.8279	-2.87050e+02	5	1.240	0	0.00000	0.00020
sid1	sid96	112	0.9732	-2.37237e+02	5	0.040	0	0.00000	0.00000
sid1	sid97	85	0.8471	-2.26565e+02	5	1.639	0	0.00000	0.00664
sid1	sid98	84	0.8333	-2.17220e+02	5	1.516	0	0.00000	0.00045
sid1	sid99	102	0.9118	-2.42275e+02	5	0.008	0	0.00000	0.00000
sid1	sid100	84	0.7738	-2.17804e+02	5	3.085	0	0.00000	0.06501
sid1	sid101	78	0.7692	-2.19770e+02	5	2.672	1	0.14607	0.22290
sid1	sid102	107	0.9720	-2.24477e+02	5	0.063	0	0.00000	0.00000
sid1	sid103	104	0.8942	-2.31321e+02	5	0.164	0	0.00000	0.00000
sid1	sid104	73	0.6164	-2.36245e+02	5	5.109	11	0.44238	0.42201
sid1	sid105	91	0.8132	-2.28945e+02	5	1.510	0	0.00000	0.04865
sid1	sid106	66	0.6667	-2.09582e+02	5	2.089	6	0.43324	0.40314
sid1	sid107	65	0.6615	-2.08099e+02	5	2.100	6	0.43324	0.40332
sid1	sid108	65	0.6615	-2.08155e+02	5	2.101	6	0.43324	0.40335
sid1	sid109	41	0.0000	-9.88390e+01	5	0.003	0	1.00000	1.00000
sid1	sid110	87	0.7816	-2.31378e+02	5	1.555	0	0.00000	0.02879
sid1	sid111	104	0.8269	-2.55873e+02	5	0.003	0	0.00000	0.00000
sid1	sid112	87	0.8046	-2.25649e+02	5	1.214	2	0.06407	0.08156
sid1	sid113	98	0.8673	-2.29830e+02	5	0.238	0	0.00000	0.00000
sid1	sid114	97	0.9278	-2.36535e+02	5	0.131	0	0.00000	0.00000
sid1	sid115	63	0.6667	-1.82281e+02	5	0.698	1	0.41346	0.47107
sid1	sid116	85	0.8941	-2.14169e+02	5	1.233	0	0.00000	0.00354
sid1	sid117	89	0.8427	-2.18036e+02	5	1.484	0	0.00000	0.00055
sid1	sid118	108	0.9167	-2.39422e+02	5	0.046	0	0.00000	0.00000
sid1	sid119	91	0.8681	-2.24670e+02	5	1.393	0	0.00000	0.00308
sid1	sid120	91	0.8681	-2.24744e+02	5	1.394	0	0.00000	0.00309
sid1	sid121	104	0.9135	-2.30607e+02	5	0.107	0	0.00000	0.00000
sid1	sid122	91	0.8681	-2.24796e+02	5	1.394	0	0.00000	0.00309
sid1	sid123	95	0.8316	-2.41488e+02	5	2.043	0	0.00000	0.00342
sid1	sid124	86	0.8023	-2.22732e+02	5	1.240	2	0.06407	0.08214
sid1	sid125	63	0.6667	-1.83003e+02	5	0.729	1	0.41346	0.47134
sid1	sid126	112	0.9732	-2.37024e+02	5	0.040	0	0.00000	0.00000
sid1	sid127	99	0.8081	-2.42488e+02	5	4.184	0	0.00000	0.03128
sid1	sid128	92	0.8152	-2.30241e+02	5	1.510	0	0.00000	0.04778
sid1	sid129	96	0.8646	-2.23509e+02	5	0.250	0	0.00000	0.00000
sid1	sid130	107	0.9720	-2.28249e+02	5	0.041	0	0.00000	0.00000
sid1	sid131	95	0.8105	-2.34776e+02	5	4.181	0	0.00000	0.03120
sid1	sid132	95	0.9053	-2.34646e+02	5	0.357	0	0.00000	0.00001
sid1	sid133	89	0.8539	-2.31234e+02	5	2.106	0	0.00000	0.00102
sid1	sid134	95	0.8526	-2.29579e+02	5	1.162	0	0.00000	0.00020
sid1	sid135	80	0.9125	-2.02062e+02	5	1.803	0	0.00000	0.03061
sid1	sid136	101	0.8614	-2.40802e+02	5	1.043	0	0.00000	0.00016
sid1	sid137	81	0.9136	-2.02936e+02	5	1.744	0	0.00000	0.02563
sid1	sid138	41	0.0000	-9.74778e+01	5	0.003	0	1.00000	1.00000
sid1	sid139	77	0.8571	-2.21316e+02	5	2.359	0	0.00000	0.13032
sid1	sid140	55	0.5273	-1.71395e+02	5	1.689	3	0.59536	0.61573
sid1	sid141	99	0.8586	-2.30868e+02	5	0.014	0	0.00000	0.00000
sid1	sid142	104	0.8365	-2.40964e+02	5	0.021	0	0.00000	0.00000
sid1	sid143	73	0.9041	-1.77653e+02	5	1.180	0	0.00000	0.00297
sid1	sid144	80	0.9125	-2.09201e+02	5	0.711	0	0.00000	0.00011
sid1	sid145	83	0.9157	-2.07759e+02	5	1.818	0	0.00000	0.03555
sid1	sid146	82	0.7439	-2.24484e+02	5	2.490	4	0.16751	0.15920
sid1	sid147	102	0.8333	-2.37948e+02	5	0.510	0	0.00000	0.00004
sid1	sid148	40	0.0000	-9.80978e+01	5	0.003	0	1.00000	1.00000
sid1	sid149	79	0.9114	-2.07937e+02	5	0.714	0	0.00000	0.00011
sid1	sid150	83	0.8434	-2.17092e+02	5	2.451	0	0.00000	0.00433
sid1	sid151	81	0.9012	-2.11966e+02	5	0.640	0	0.00000	0.00008
sid1	sid152	83	0.9157	-2.07759e+02	5	1.818	0	0.00000	0.03555
sid1	sid153	94	0.8298	-2.36943e+02	5	1.921	0	0.00000	0.06138
sid1	sid154	72	0.7500	-2.05088e+02	5	2.306	3	0.15826	0.27501
sid1	sid155	92	0.7935	-2.44527e+02	5	3.564	2	0.02859	0.08496
sid1	sid156	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid157	81	0.9136	-2.11971e+02	5	0.691	0	0.00000	0.00010
sid1	sid158	76	0.7895	-2.19940e+02	5	1.683	2	0.11835	0.16563
sid1	sid159	61	0.6557	-1.99862e+02	5	2.882	4	0.46862	0.40492
sid1	sid160	81	0.9136	-2.11971e+02	5	0.691	0	0.00000	0.00010
sid1	sid161	41	0.0000	-9.90194e+01	5	0.003	0	1.00000	1.00000
sid1	sid162	85	0.8824	-2.16685e+02	5	1.595	0	0.00000	0.01660
sid1	sid163	41	0.0000	-9.85542e+01	5	0.003	0	1.00000	1.00000
sid1	sid164	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid165	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid166	64	0.6250	-1.97755e+02	5	4.008	14	0.52927	0.52437
sid1	sid167	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid168	64	0.6250	-1.97755e+02	5	4.008	14	0.52927	0.52437
sid1	sid169	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid170	64	0.6719	-1.88207e+02	5	1.159	2	0.34644	0.38376
sid1	sid171	83	0.9157	-2.08123e+02	5	1.830	0	0.00000	0.03619
sid1	sid172	84	0.7857	-2.23974e+02	5	1.919	0	0.00000	0.03864
sid1	sid173	60	0.6167	-1.74043e+02	5	1.386	3	0.62279	0.55238
sid1	sid174	97	0.8351	-2.47400e+02	5	3.068	0	0.00000	0.03250
sid1	sid175	110	0.9727	-2.32801e+02	5	0.046	0	0.00000	0.00000
sid1	sid176	92	0.8696	-2.30904e+02	5	1.731	0	0.00000	0.00708
sid1	sid177	82	0.8171	-2.21475e+02	5	2.755	0	0.00000	0.06919
sid1	sid178	104	0.8365	-2.48313e+02	5	0.190	0	0.00000	0.00000
sid1	sid179	41	0.0000	-9.86165e+01	5	0.003	0	1.00000	1.00000
sid1	sid180	113	0.9735	-2.40580e+02	5	0.040	0	0.00000	0.00000
sid1	sid181	41	0.0000	-9.88474e+01	5	0.003	0	1.00000	1.00000
sid1	sid182	107	0.9159	-2.36166e+02	5	0.046	0	0.00000	0.00000
sid1	sid183	106	0.9623	-2.23813e+02	5	0.051	0	0.00000	0.00000
sid1	sid184	89	0.8315	-2.32399e+02	5	0.990	0	0.00000	0.00020
sid1	sid185	112	0.9732	-2.37237e+02	5	0.040	0	0.00000	0.00000
sid1	sid186	84	0.8452	-2.24816e+02	5	1.640	0	0.00000	0.00665
sid1	sid187	98	0.8367	-2.33687e+02	5	0.269	0	0.00000	0.00000
sid1	sid188	99	0.8788	-2.26605e+02	5	0.372	0	0.00000	0.00000
sid1	sid189	103	0.8835	-2.32049e+02	5	0.015	0	0.00000	0.00000
sid1	sid190	107	0.9252	-2.41676e+02	5	0.003	0	0.00000	0.00000
sid1	sid191	104	0.8750	-2.34111e+02	5	0.015	0	0.00000	0.00000
sid1	sid192	89	0.8876	-2.19379e+02	5	0.757	0	0.00000	0.00004
sid1	sid193	73	0.5890	-2.25867e+02	5	6.288	19	0.44848	0.47138
sid1	sid194	106	0.9245	-2.39976e+02	5	0.003	0	0.00000	0.00000
sid1	sid195	102	0.8922	-2.35758e+02	5	0.149	0	0.00000	0.00000
sid1	sid196	95	0.9368	-2.23905e+02	5	0.073	0	0.00000	0.00001
sid1	sid197	95	0.9368	-2.23905e+02	5	0.073	0	0.00000	0.00001
sid1	sid198	104	0.8750	-2.34111e+02	5	0.015	0	0.00000	0.00000
sid1	sid199	86	0.8953	-2.17770e+02	5	0.020	0	0.00000	0.00001
sid1	sid200	93	0.8925	-2.24252e+02	5	0.276	0	0.00000	0.00001
sid1	sid201	107	0.9252	-2.41676e+02	5	0.003	0	0.00000	0.00000
sid1	sid202	92	0.8370	-2.19197e+02	5	0.138	0	0.00000	0.00000
sid1	sid203	98	0.8367	-2.33687e+02	5	0.269	0	0.00000	0.00000
sid1	sid204	98	0.8367	-2.33473e+02	5	0.267	0	0.00000	0.00000
sid1	sid205	91	0.9341	-2.14434e+02	5	0.076	0	0.00000	0.00001
sid1	sid206	98	0.9184	-2.30296e+02	5	0.005	0	0.00000	0.00000
sid1	sid207	103	0.8835	-2.37820e+02	5	0.156	0	0.00000	0.00000
sid1	sid208	103	0.8835	-2.37820e+02	5	0.156	0	0.00000	0.00000
sid1	sid209	41	0.0000	-9.86165e+01	5	0.003	0	1.00000	1.00000
sid1	sid210	63	0.6667	-1.83255e+02	5	0.744	1	0.41346	0.47186
sid1	sid211	102	0.9118	-2.26549e+02	5	0.083	0	0.00000	0.00000
sid1	sid212	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid213	41	0.0000	-9.87244e+01	5	0.003	0	1.00000	1.00000
sid1	sid214	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid215	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid216	102	0.9118	-2.26309e+02	5	0.091	0	0.00000	0.00000
sid1	sid217	90	0.7889	-2.28542e+02	5	2.294	1	0.04135	0.07897
sid1	sid218	108	0.9167	-2.39030e+02	5	0.043	0	0.00000	0.00000
sid1	sid219	103	0.9126	-2.28113e+02	5	0.083	0	0.00000	0.00000
sid1	sid220	112	0.9732	-2.37237e+02	5	0.040	0	0.00000	0.00000
sid1	sid221	108	0.9167	-2.39509e+02	5	0.046	0	0.00000	0.00000
sid1	sid222	103	0.9126	-2.27899e+02	5	0.082	0	0.00000	0.00000
sid1	sid223	106	0.9151	-2.34417e+02	5	0.046	0	0.00000	0.00000
sid1	sid224	92	0.8804	-2.24469e+02	5	2.641	0	0.00000	0.01738
sid1	sid225	112	0.9732	-2.37237e+02	5	0.040	0	0.00000	0.00000
sid1	sid226	63	0.6667	-1.83255e+02	5	0.744	1	0.41346	0.47186
sid1	sid227	108	0.9167	-2.39030e+02	5	0.043	0	0.00000	0.00000
sid1	sid228	87	0.8391	-2.29977e+02	5	3.234	0	0.00000	0.01450
sid1	sid229	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid230	41	0.0000	-9.89988e+01	5	0.003	0	1.00000	1.00000
sid1	sid231	108	0.9167	-2.39030e+02	5	0.043	0	0.00000	0.00000
sid1	sid232	63	0.6667	-1.83255e+02	5	0.744	1	0.41346	0.47186
sid1	sid233	63	0.6667	-1.82531e+02	5	0.712	1	0.41346	0.47157
sid1	sid234	89	0.8090	-2.23129e+02	5	0.466	0	0.00000	0.00009
sid1	sid235	103	0.9126	-2.27899e+02	5	0.082	0	0.00000	0.00000
sid1	sid236	101	0.8416	-2.39543e+02	5	0.068	0	0.00000	0.00000
sid1	sid237	91	0.8681	-2.28193e+02	5	0.014	0	0.00000	0.00000
sid1	sid238	89	0.8652	-2.24460e+02	5	0.014	0	0.00000	0.00000
sid1	sid239	98	0.8980	-2.41532e+02	5	0.006	0	0.00000	0.00000
sid1	sid240	101	0.9406	-2.39209e+02	5	0.279	0	0.00000	0.00006
sid1	sid241	93	0.8280	-2.38734e+02	5	2.218	0	0.00000	0.00205
sid1	sid242	93	0.8925	-2.24252e+02	5	0.276	0	0.00000	0.00001
sid1	sid243	80	0.8875	-2.09313e+02	5	1.507	0	0.00000	0.00177
sid1	sid244	100	0.8700	-2.47621e+02	5	0.197	0	0.00000	0.00000
sid1	sid245	75	0.8667	-1.97654e+02	5	0.046	0	0.00000	0.00000
sid1	sid246	77	0.6883	-2.24813e+02	5	3.953	3	0.06670	0.22372
sid1	sid247	91	0.8901	-2.27013e+02	5	0.371	0	0.00000	0.00196
sid1	sid248	93	0.8280	-2.33208e+02	5	2.351	0	0.00000	0.00234
sid1	sid249	90	0.8444	-2.32882e+02	5	2.987	0	0.00000	0.05828
sid1	sid250	94	0.8191	-2.50497e+02	5	1.968	0	0.00000	0.00188
sid1	sid251	132	0.8561	-3.17476e+02	5	0.002	0	0.00000	0.00000
sid1	sid252	93	0.9247	-2.29425e+02	5	0.098	0	0.00000	0.00000
sid1	sid253	103	0.8738	-2.43040e+02	5	0.022	0	0.00000	0.00000
sid1	sid254	99	0.8889	-2.30408e+02	5	0.013	0	0.00000	0.00000
sid1	sid255	84	0.8333	-2.17058e+02	5	1.512	0	0.00000	0.00045
sid1	sid256	104	0.8750	-2.34111e+02	5	0.015	0	0.00000	0.00000
sid1	sid257	64	0.4688	-1.99807e+02	5	3.972	10	0.60921	0.57576
sid1	sid258	101	0.8812	-2.29433e+02	5	0.093	0	0.00000	0.00000
sid1	sid259	104	0.8750	-2.34111e+02	5	0.015	0	0.00000	0.00000
sid1	sid260	102	0.8529	-2.31320e+02	5	0.962	0	0.00000	0.00019
sid1	sid261	103	0.8835	-2.37820e+02	5	0.156	0	0.00000	0.00000
sid1	sid262	102	0.8824	-2.35049e+02	5	0.157	0	0.00000	0.00000
sid1	sid263	98	0.8878	-2.24542e+02	5	0.362	0	0.00000	0.00000
sid1	sid264	94	0.9468	-2.21842e+02	5	0.053	0	0.00000	0.00001
sid1	sid265	92	0.9022	-2.22189e+02	5	0.238	0	0.00000	0.00001
sid1	sid266	103	0.8835	-2.37820e+02	5	0.156	0	0.00000	0.00000
sid1	sid267	102	0.8824	-2.35049e+02	5	0.157	0	0.00000	0.00000
sid1	sid268	99	0.8788	-2.31430e+02	5	0.016	0	0.00000	0.00000
sid1	sid269	112	0.9732	-2.37237e+02	5	0.040	0	0.00000	0.00000
sid1	sid270	99	0.8081	-2.40576e+02	5	1.987	0	0.00000	0.02819
sid1	sid271	103	0.8641	-2.31397e+02	5	0.332	0	0.00000	0.00000
sid1	sid272	105	0.8952	-2.38182e+02	5	0.003	0	0.00000	0.00000
sid1	sid273	103	0.8447	-2.39277e+02	5	1.814	0	0.00000	0.02512
sid1	sid274	110	0.9000	-2.45735e+02	5	0.083	0	0.00000	0.00001
sid1	sid275	42	0.0000	-1.00033e+02	5	0.003	0	1.00000	1.00000
sid1	sid276	105	0.8190	-2.40998e+02	5	0.031	0	0.00000	0.00000
sid1	sid277	105	0.8381	-2.38429e+02	5	0.033	0	0.00000	0.00000
sid1	sid278	95	0.9158	-2.21846e+02	5	0.024	0	0.00000	0.00643
sid1	sid279	104	0.9135	-2.36445e+02	5	0.319	0	0.00000	0.00001
sid1	sid280	105	0.8381	-2.38429e+02	5	0.033	0	0.00000	0.00000
sid1	sid281	97	0.8660	-2.32133e+02	5	1.063	0	0.00000	0.01301
sid1	sid282	104	0.8654	-2.32843e+02	5	0.330	0	0.00000	0.00000
sid1	sid283	97	0.8660	-2.32347e+02	5	1.064	0	0.00000	0.01303
sid1	sid284	104	0.9038	-2.36316e+02	5	0.000	0	0.00000	0.00000
sid1	sid285	101	0.8614	-2.33715e+02	5	0.050	0	0.00000	0.00001
sid1	sid286	95	0.9368	-2.23905e+02	5	0.073	0	0.00000	0.00001
sid1	sid287	97	0.8763	-2.30356e+02	5	0.089	0	0.00000	0.00003
sid1	sid288	84	0.7857	-2.23515e+02	5	3.425	0	0.00000	0.06329
sid1	sid289	86	0.7791	-2.32938e+02	5	1.551	0	0.08005	0.17524
sid1	sid290	92	0.8043	-2.30875e+02	5	1.532	0	0.00000	0.04803
sid1	sid291	87	0.8046	-2.20520e+02	5	1.511	0	0.00000	0.05285
sid1	sid292	90	0.8778	-2.13189e+02	5	0.108	0	0.00000	0.00000
sid1	sid293	92	0.8152	-2.30241e+02	5	1.510	0	0.00000	0.04778
sid1	sid294	92	0.8152	-2.30241e+02	5	1.510	0	0.00000	0.04778
sid1	sid295	105	0.8190	-2.45657e+02	5	1.746	0	0.00000	0.00133
sid1	sid296	95	0.9053	-2.22584e+02	5	0.089	0	0.00000	0.00000
sid1	sid297	100	0.8800	-2.33915e+02	5	0.297	0	0.00000	0.00015
sid1	sid298	98	0.8776	-2.28756e+02	5	0.299	0	0.00000	0.00016
sid1	sid299	89	0.8427	-2.20312e+02	5	2.838	0	0.00000	0.01934
sid1	sid300	91	0.8352	-2.25179e+02	5	2.748	0	0.00000	0.03604
sid1	sid301	99	0.8990	-2.30970e+02	5	0.575	0	0.00000	0.00011
sid1	sid302	134	0.8507	-3.21460e+02	5	0.002	0	0.00000	0.00000
sid1	sid303	90	0.8778	-2.20535e+02	5	0.068	0	0.00000	0.00290
sid1	sid304	91	0.8901	-2.14601e+02	5	1.410	0	0.00000	0.00099
sid1	sid305	87	0.8506	-2.14346e+02	5	2.345	0	0.00000	0.00507
sid1	sid306	87	0.8391	-2.12827e+02	5	2.923	0	0.00000	0.02675
sid1	sid307	90	0.8111	-2.29957e+02	5	2.925	1	0.01294	0.08880
sid1	sid308	95	0.8632	-2.22251e+02	5	0.252	0	0.00000	0.00000
sid1	sid309	104	0.9135	-2.28407e+02	5	0.068	0	0.00000	0.00000
sid1	sid310	88	0.8409	-2.31419e+02	5	3.220	0	0.00000	0.01443
sid1	sid311	107	0.9159	-2.36265e+02	5	0.046	0	0.00000	0.00000
sid1	sid312	93	0.9032	-2.23595e+02	5	0.629	0	0.00000	0.04121
sid1	sid313	96	0.8646	-2.23848e+02	5	0.253	0	0.00000	0.00000
sid1	sid314	94	0.8723	-2.28447e+02	5	0.017	0	0.00000	0.00323
sid1	sid315	92	0.8804	-2.23425e+02	5	0.014	0	0.00000	0.00245
sid1	sid316	95	0.9053	-2.22371e+02	5	0.080	0	0.00000	0.00000
sid1	sid317	92	0.8043	-2.30875e+02	5	1.532	0	0.00000	0.04803
sid1	sid318	59	0.6949	-1.72965e+02	5	0.539	0	0.38115	0.40852
sid1	sid319	103	0.9126	-2.24286e+02	5	0.029	0	0.00000	0.00000
sid1	sid320	89	0.8427	-2.18249e+02	5	1.484	0	0.00000	0.00055
sid1	sid321	107	0.9720	-2.30355e+02	5	0.045	0	0.00000	0.00000
sid1	sid322	107	0.8692	-2.36610e+02	5	0.041	0	0.00000	0.00000
sid1	sid323	92	0.8152	-2.30241e+02	5	1.510	0	0.00000	0.04778
sid1	sid324	96	0.8646	-2.24441e+02	5	0.136	0	0.00000	0.00000
sid1	sid325	95	0.9053	-2.22371e+02	5	0.080	0	0.00000	0.00000
sid2	sid3	106	0.9151	-2.35245e+02	5	0.030	0	0.00000	0.00000
sid2	sid4	89	0.7416	-2.49957e+02	5	2.412	0	0.08005	0.16386
sid2	sid5	119	0.8824	-2.63534e+02	4	0.001	0	0.00000	0.00000
sid2	sid6	104	0.8077	-2.48061e+02	5	0.180	0	0.00000	0.00000
sid2	sid7	117	0.8632	-2.57732e+02	5	0.030	0	0.00000	0.00000
sid2	sid8	94	0.9362	-2.22231e+02	5	0.074	0	0.00000	0.00001
sid2	sid9	114	0.8860	-2.50311e+02	5	0.006	0	0.00000	0.00000
