sample1	sample2	N_informative_sites	discordance	log_p	N_fit_iteration	N_generation	N_state_transition	seq_shared_best_traj	fract_sites_IBD
sid1	sid2	94	0.9362	-1.62847e+02	4	0.154	0	0.00000	0.00000
sid1	sid3	84	0.8333	-1.70053e+02	4	0.505	0	0.18003	0.18548
sid1	sid4	85	0.8353	-1.80738e+02	5	2.488	0	0.00000	0.00692
sid1	sid5	113	0.9735	-1.63864e+02	4	0.040	0	0.00000	0.00000
sid1	sid6	94	0.8617	-1.68501e+02	5	0.670	0	0.00000	0.00006
sid1	sid7	107	0.9159	-1.67766e+02	4	0.248	0	0.00000	0.00000
sid1	sid8	42	0.0000	-1.02414e+02	4	0.033	0	1.00000	1.00000
sid1	sid9	103	0.9126	-1.64228e+02	4	0.159	0	0.00000	0.00000
sid1	sid10	88	0.8409	-1.80152e+02	5	1.837	0	0.00000	0.00086
sid1	sid11	104	0.9135	-1.66514e+02	4	0.154	0	0.00000	0.00000
sid1	sid12	104	0.9135	-1.66514e+02	4	0.154	0	0.00000	0.00000
sid1	sid13	104	0.8942	-1.70376e+02	4	0.088	0	0.00000	0.00000
sid1	sid14	108	0.9167	-1.72489e+02	4	0.294	0	0.00000	0.00000
sid1	sid15	107	0.9159	-1.70357e+02	4	0.313	0	0.00000	0.00000
sid1	sid16	107	0.9159	-1.71926e+02	4	0.398	0	0.00000	0.00001
sid1	sid17	63	0.6667	-1.64947e+02	4	1.051	0	0.55766	0.42504
sid1	sid18	97	0.8969	-1.80709e+02	4	0.585	0	0.00000	0.00001
sid1	sid19	97	0.8660	-1.70049e+02	5	0.424	0	0.00000	0.00002
sid1	sid20	41	0.0000	-1.02195e+02	4	0.033	0	1.00000	1.00000
sid1	sid21	63	0.6667	-1.57953e+02	3	0.825	0	0.55766	0.45336
sid1	sid22	63	0.6667	-1.59070e+02	3	0.825	0	0.55766	0.45319
sid1	sid23	91	0.8901	-1.65263e+02	5	0.648	0	0.00000	0.00017
sid1	sid24	42	0.0714	-1.26301e+02	5	2.737	0	1.00000	0.98655
sid1	sid25	107	0.8972	-1.80128e+02	4	0.061	0	0.00000	0.00000
sid1	sid26	40	0.0000	-1.03516e+02	4	0.035	0	1.00000	1.00000
sid1	sid27	103	0.9126	-1.64882e+02	4	0.157	0	0.00000	0.00000
sid1	sid28	63	0.6508	-1.75980e+02	4	1.321	2	0.39778	0.34227
sid1	sid29	65	0.6615	-1.77133e+02	4	1.307	2	0.39778	0.33552
sid1	sid30	87	0.7931	-1.93820e+02	5	3.724	0	0.00000	0.05438
sid1	sid31	103	0.9223	-1.67371e+02	4	0.029	0	0.00000	0.00000
sid1	sid32	75	0.6133	-2.07000e+02	5	2.345	4	0.21990	0.28304
sid1	sid33	41	0.0000	-1.02191e+02	4	0.034	0	1.00000	1.00000
sid1	sid34	40	0.0000	-1.00756e+02	4	0.033	0	1.00000	1.00000
sid1	sid35	101	0.9010	-1.79946e+02	4	0.203	0	0.00000	0.00000
sid1	sid36	86	0.8721	-1.69606e+02	5	0.618	0	0.00000	0.00016
sid1	sid37	104	0.9135	-1.71963e+02	4	0.428	0	0.00000	0.00001
sid1	sid38	103	0.9126	-1.67154e+02	4	0.163	0	0.00000	0.00000
sid1	sid39	103	0.9126	-1.66083e+02	4	0.157	0	0.00000	0.00000
sid1	sid40	87	0.7816	-1.89355e+02	5	0.892	0	0.00000	0.00006
sid1	sid41	91	0.8681	-1.71509e+02	5	0.546	0	0.00000	0.00010
sid1	sid42	87	0.7816	-1.89923e+02	5	0.888	0	0.00000	0.00006
sid1	sid43	86	0.8488	-1.73061e+02	5	0.782	0	0.00000	0.00014
sid1	sid44	108	0.9167	-1.72527e+02	4	0.312	0	0.00000	0.00000
sid1	sid45	42	0.0238	-1.08802e+02	4	0.049	0	1.00000	1.00000
sid1	sid46	110	0.9727	-1.64621e+02	4	0.051	0	0.00000	0.00000
sid1	sid47	105	0.9238	-1.69255e+02	4	0.021	0	0.00000	0.00000
sid1	sid48	84	0.8095	-1.76223e+02	5	1.371	0	0.00000	0.05989
sid1	sid49	92	0.8152	-1.79632e+02	5	0.382	0	0.00000	0.00409
sid1	sid50	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid51	83	0.9157	-1.55978e+02	4	0.433	0	0.00000	0.00000
sid1	sid52	99	0.8485	-1.79594e+02	4	0.083	0	0.00000	0.00000
sid1	sid53	103	0.8155	-1.85443e+02	4	0.054	0	0.00000	0.00000
sid1	sid54	78	0.7051	-1.95957e+02	5	1.884	3	0.10533	0.18965
sid1	sid55	82	0.9146	-1.55396e+02	4	0.500	0	0.00000	0.00001
sid1	sid56	105	0.8286	-1.85372e+02	4	0.068	0	0.00000	0.00000
sid1	sid57	82	0.9146	-1.64577e+02	5	0.076	0	0.00000	0.00000
sid1	sid58	58	0.5000	-1.66700e+02	3	1.019	1	0.47870	0.44588
sid1	sid59	83	0.9157	-1.55978e+02	4	0.433	0	0.00000	0.00000
sid1	sid60	81	0.9136	-1.55877e+02	4	0.446	0	0.00000	0.00000
sid1	sid61	81	0.9136	-1.70409e+02	5	0.727	0	0.00000	0.00004
sid1	sid62	83	0.9157	-1.55978e+02	4	0.433	0	0.00000	0.00000
sid1	sid63	67	0.6269	-1.70595e+02	5	0.925	1	0.36901	0.35178
sid1	sid64	82	0.9146	-1.55877e+02	4	0.446	0	0.00000	0.00000
sid1	sid65	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid66	62	0.6935	-1.52545e+02	5	0.097	0	0.47874	0.31923
sid1	sid67	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid68	76	0.7895	-1.77245e+02	5	1.063	1	0.09032	0.08150
sid1	sid69	79	0.7975	-1.67340e+02	5	2.495	0	0.00000	0.00804
sid1	sid70	58	0.6552	-1.76244e+02	5	2.623	2	0.23112	0.21670
sid1	sid71	59	0.5424	-1.63231e+02	5	0.825	0	0.54949	0.43197
sid1	sid72	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid73	61	0.6885	-1.52595e+02	5	0.097	0	0.47874	0.31923
sid1	sid74	64	0.6875	-1.62492e+02	3	1.079	2	0.34596	0.37797
sid1	sid75	91	0.8681	-1.78067e+02	5	1.644	0	0.00000	0.00961
sid1	sid76	41	0.0000	-1.02018e+02	4	0.033	0	1.00000	1.00000
sid1	sid77	87	0.8621	-1.80149e+02	4	0.752	0	0.00000	0.00001
sid1	sid78	91	0.8571	-1.71171e+02	5	0.298	0	0.00000	0.00003
sid1	sid79	87	0.8621	-1.71698e+02	5	0.147	0	0.00000	0.00000
sid1	sid80	89	0.9326	-1.65087e+02	4	0.436	0	0.00000	0.00000
sid1	sid81	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid82	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid83	91	0.8681	-1.68517e+02	5	0.274	0	0.00000	0.00003
sid1	sid84	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid85	81	0.9012	-1.64811e+02	5	0.809	0	0.00000	0.00005
sid1	sid86	101	0.9208	-1.63279e+02	4	0.169	0	0.00000	0.00000
sid1	sid87	98	0.8776	-1.81456e+02	5	0.680	0	0.00000	0.00012
sid1	sid88	88	0.8409	-1.80152e+02	5	1.837	0	0.00000	0.00086
sid1	sid89	103	0.9126	-1.65036e+02	4	0.162	0	0.00000	0.00000
sid1	sid90	110	0.9727	-1.63151e+02	4	0.056	0	0.00000	0.00000
sid1	sid91	107	0.9720	-1.60951e+02	4	0.057	0	0.00000	0.00000
sid1	sid92	112	0.9732	-1.64243e+02	4	0.052	0	0.00000	0.00000
sid1	sid93	93	0.8602	-1.75579e+02	4	0.467	0	0.00000	0.00000
sid1	sid94	98	0.8980	-1.67903e+02	4	0.184	0	0.00000	0.00000
sid1	sid95	122	0.8279	-2.19111e+02	5	0.976	0	0.00000	0.00006
sid1	sid96	112	0.9732	-1.63763e+02	4	0.053	0	0.00000	0.00000
sid1	sid97	85	0.8471	-1.77731e+02	4	0.311	0	0.00000	0.00001
sid1	sid98	84	0.8333	-1.70743e+02	5	0.825	0	0.00000	0.00002
sid1	sid99	102	0.9118	-1.79199e+02	4	0.211	0	0.00000	0.00000
sid1	sid100	84	0.7738	-1.71932e+02	5	1.969	0	0.00000	0.01587
sid1	sid101	78	0.7692	-1.83322e+02	4	1.312	2	0.13000	0.22898
sid1	sid102	107	0.9720	-1.61401e+02	4	0.060	0	0.00000	0.00000
sid1	sid103	104	0.8942	-1.69631e+02	4	0.088	0	0.00000	0.00000
sid1	sid104	73	0.6164	-2.05861e+02	5	3.856	2	0.04242	0.17972
sid1	sid105	91	0.8132	-1.79024e+02	5	0.486	0	0.00000	0.00433
sid1	sid106	66	0.6667	-1.76661e+02	4	1.203	2	0.39778	0.33331
sid1	sid107	65	0.6615	-1.78464e+02	4	1.306	2	0.39778	0.33551
sid1	sid108	65	0.6615	-1.77133e+02	4	1.307	2	0.39778	0.33552
sid1	sid109	41	0.0000	-1.02305e+02	4	0.033	0	1.00000	1.00000
sid1	sid110	87	0.7816	-1.86654e+02	5	0.834	0	0.00000	0.02116
sid1	sid111	104	0.8269	-1.97649e+02	4	0.087	0	0.00000	0.00000
sid1	sid112	87	0.8046	-1.79329e+02	5	1.243	0	0.00000	0.05800
sid1	sid113	98	0.8673	-1.74384e+02	5	0.537	0	0.00000	0.00004
sid1	sid114	97	0.9278	-1.79697e+02	4	0.590	0	0.00000	0.00000
sid1	sid115	63	0.6667	-1.57839e+02	3	0.821	0	0.55766	0.45335
sid1	sid116	85	0.8941	-1.68265e+02	4	0.216	0	0.00000	0.00000
sid1	sid117	89	0.8427	-1.69472e+02	4	0.359	0	0.00000	0.00000
sid1	sid118	108	0.9167	-1.73574e+02	4	0.305	0	0.00000	0.00000
sid1	sid119	91	0.8681	-1.72555e+02	5	0.541	0	0.00000	0.00010
sid1	sid120	91	0.8681	-1.72629e+02	5	0.543	0	0.00000	0.00010
sid1	sid121	104	0.9135	-1.68226e+02	4	0.436	0	0.00000	0.00001
sid1	sid122	91	0.8681	-1.71988e+02	5	0.543	0	0.00000	0.00010
sid1	sid123	95	0.8316	-1.90031e+02	4	0.475	0	0.00000	0.00000
sid1	sid124	86	0.8023	-1.78530e+02	5	1.276	0	0.00000	0.05848
sid1	sid125	63	0.6667	-1.57734e+02	3	0.822	0	0.55766	0.45335
sid1	sid126	112	0.9732	-1.64243e+02	4	0.052	0	0.00000	0.00000
sid1	sid127	99	0.8081	-1.87726e+02	4	0.540	0	0.00000	0.00000
sid1	sid128	92	0.8152	-1.79632e+02	5	0.382	0	0.00000	0.00409
sid1	sid129	96	0.8646	-1.70143e+02	5	0.583	0	0.00000	0.00005
sid1	sid130	107	0.9720	-1.63093e+02	4	0.056	0	0.00000	0.00000
sid1	sid131	95	0.8105	-1.86257e+02	5	0.905	0	0.00000	0.00003
sid1	sid132	95	0.9053	-1.76419e+02	4	0.050	0	0.00000	0.00000
sid1	sid133	89	0.8539	-1.81946e+02	4	0.851	0	0.00000	0.00001
sid1	sid134	95	0.8526	-1.79652e+02	4	0.163	0	0.00000	0.00000
sid1	sid135	80	0.9125	-1.54624e+02	5	1.395	0	0.00000	0.00054
sid1	sid136	101	0.8614	-1.81868e+02	4	0.152	0	0.00000	0.00000
sid1	sid137	81	0.9136	-1.55609e+02	5	0.297	0	0.00000	0.00000
sid1	sid138	41	0.0000	-1.04409e+02	4	0.033	0	1.00000	1.00000
sid1	sid139	77	0.8571	-1.73513e+02	5	0.741	0	0.00000	0.00440
sid1	sid140	55	0.5273	-1.54257e+02	4	0.958	1	0.52457	0.56127
sid1	sid141	99	0.8586	-1.83734e+02	4	0.067	0	0.00000	0.00000
sid1	sid142	104	0.8365	-1.85512e+02	4	0.075	0	0.00000	0.00000
sid1	sid143	73	0.9041	-1.61548e+02	5	0.095	0	0.00000	0.00000
sid1	sid144	80	0.9125	-1.60668e+02	5	0.084	0	0.00000	0.00000
sid1	sid145	83	0.9157	-1.55978e+02	4	0.433	0	0.00000	0.00000
sid1	sid146	82	0.7439	-1.79586e+02	5	2.997	0	0.00000	0.02198
sid1	sid147	102	0.8333	-1.83876e+02	4	0.138	0	0.00000	0.00000
sid1	sid148	40	0.0000	-1.00870e+02	4	0.034	0	1.00000	1.00000
sid1	sid149	79	0.9114	-1.60097e+02	5	0.084	0	0.00000	0.00000
sid1	sid150	83	0.8434	-1.71815e+02	5	1.955	0	0.00000	0.00029
sid1	sid151	81	0.9012	-1.63435e+02	5	0.082	0	0.00000	0.00000
sid1	sid152	83	0.9157	-1.55978e+02	4	0.433	0	0.00000	0.00000
sid1	sid153	94	0.8298	-1.86965e+02	5	1.109	0	0.00000	0.02154
sid1	sid154	72	0.7500	-1.65560e+02	4	1.086	2	0.09838	0.17704
sid1	sid155	92	0.7935	-1.93564e+02	5	0.571	0	0.00000	0.00376
sid1	sid156	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid157	81	0.9136	-1.62053e+02	5	0.078	0	0.00000	0.00000
sid1	sid158	76	0.7895	-1.77245e+02	5	1.063	1	0.09032	0.08150
sid1	sid159	61	0.6557	-1.71795e+02	5	1.732	3	0.44228	0.33642
sid1	sid160	81	0.9136	-1.62053e+02	5	0.078	0	0.00000	0.00000
sid1	sid161	41	0.0000	-1.00406e+02	4	0.032	0	1.00000	1.00000
sid1	sid162	85	0.8824	-1.67609e+02	5	0.622	0	0.00000	0.00003
sid1	sid163	41	0.0000	-1.00634e+02	4	0.033	0	1.00000	1.00000
sid1	sid164	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid165	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid166	64	0.6250	-1.70114e+02	4	1.215	2	0.23112	0.25268
sid1	sid167	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid168	64	0.6250	-1.70114e+02	4	1.215	2	0.23112	0.25268
sid1	sid169	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid170	64	0.6719	-1.56167e+02	5	0.293	0	0.40525	0.30302
sid1	sid171	83	0.9157	-1.54931e+02	4	0.440	0	0.00000	0.00000
sid1	sid172	84	0.7857	-1.79037e+02	5	0.350	0	0.00000	0.00589
sid1	sid173	60	0.6167	-1.54443e+02	4	0.440	1	0.49893	0.42772
sid1	sid174	97	0.8351	-1.90650e+02	5	0.884	0	0.00000	0.00003
sid1	sid175	110	0.9727	-1.62793e+02	4	0.054	0	0.00000	0.00000
sid1	sid176	92	0.8696	-1.77931e+02	4	0.164	0	0.00000	0.00000
sid1	sid177	82	0.8171	-1.74405e+02	5	1.630	0	0.00000	0.00130
sid1	sid178	104	0.8365	-1.91475e+02	4	0.076	0	0.00000	0.00000
sid1	sid179	41	0.0000	-1.01389e+02	4	0.033	0	1.00000	1.00000
sid1	sid180	113	0.9735	-1.66413e+02	4	0.052	0	0.00000	0.00000
sid1	sid181	41	0.0000	-1.01620e+02	4	0.033	0	1.00000	1.00000
sid1	sid182	107	0.9159	-1.71011e+02	4	0.313	0	0.00000	0.00000
sid1	sid183	106	0.9623	-1.61430e+02	4	0.054	0	0.00000	0.00000
sid1	sid184	89	0.8315	-1.83862e+02	4	0.574	0	0.00000	0.00001
sid1	sid185	112	0.9732	-1.63763e+02	4	0.053	0	0.00000	0.00000
sid1	sid186	84	0.8452	-1.77368e+02	4	0.312	0	0.00000	0.00001
sid1	sid187	98	0.8367	-1.77543e+02	4	0.457	0	0.00000	0.00001
sid1	sid188	99	0.8788	-1.66993e+02	4	0.344	0	0.00000	0.00000
sid1	sid189	103	0.8835	-1.70359e+02	4	0.142	0	0.00000	0.00000
sid1	sid190	107	0.9252	-1.73748e+02	4	0.138	0	0.00000	0.00000
sid1	sid191	104	0.8750	-1.71728e+02	4	0.143	0	0.00000	0.00000
sid1	sid192	89	0.8876	-1.65319e+02	5	1.101	0	0.00000	0.00009
sid1	sid193	73	0.5890	-1.95914e+02	5	3.678	1	0.02086	0.15686
sid1	sid194	106	0.9245	-1.74127e+02	4	0.138	0	0.00000	0.00000
sid1	sid195	102	0.8922	-1.74071e+02	5	0.522	0	0.00000	0.00003
sid1	sid196	95	0.9368	-1.62907e+02	4	0.137	0	0.00000	0.00000
sid1	sid197	95	0.9368	-1.62907e+02	4	0.137	0	0.00000	0.00000
sid1	sid198	104	0.8750	-1.71728e+02	4	0.143	0	0.00000	0.00000
sid1	sid199	86	0.8953	-1.65784e+02	4	0.159	0	0.00000	0.00001
sid1	sid200	93	0.8925	-1.67444e+02	5	1.198	0	0.00000	0.00034
sid1	sid201	107	0.9252	-1.73748e+02	4	0.138	0	0.00000	0.00000
sid1	sid202	92	0.8370	-1.72064e+02	4	0.354	0	0.00000	0.00000
sid1	sid203	98	0.8367	-1.77543e+02	4	0.457	0	0.00000	0.00001
sid1	sid204	98	0.8367	-1.78023e+02	4	0.453	0	0.00000	0.00001
sid1	sid205	91	0.9341	-1.59674e+02	4	0.139	0	0.00000	0.00000
sid1	sid206	98	0.9184	-1.69299e+02	4	0.167	0	0.00000	0.00000
sid1	sid207	103	0.8835	-1.75441e+02	5	0.533	0	0.00000	0.00003
sid1	sid208	103	0.8835	-1.75441e+02	5	0.533	0	0.00000	0.00003
sid1	sid209	41	0.0000	-1.01389e+02	4	0.033	0	1.00000	1.00000
sid1	sid210	63	0.6667	-1.57953e+02	3	0.825	0	0.55766	0.45336
sid1	sid211	102	0.9118	-1.63472e+02	4	0.162	0	0.00000	0.00000
sid1	sid212	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid213	41	0.0000	-1.00804e+02	4	0.032	0	1.00000	1.00000
sid1	sid214	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid215	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid216	102	0.9118	-1.66699e+02	4	0.179	0	0.00000	0.00000
sid1	sid217	90	0.7889	-1.79442e+02	5	2.088	0	0.00000	0.04737
sid1	sid218	108	0.9167	-1.72489e+02	4	0.294	0	0.00000	0.00000
sid1	sid219	103	0.9126	-1.65036e+02	4	0.162	0	0.00000	0.00000
sid1	sid220	112	0.9732	-1.63763e+02	4	0.053	0	0.00000	0.00000
sid1	sid221	108	0.9167	-1.73661e+02	4	0.309	0	0.00000	0.00000
sid1	sid222	103	0.9126	-1.65516e+02	4	0.160	0	0.00000	0.00000
sid1	sid223	106	0.9151	-1.70649e+02	4	0.313	0	0.00000	0.00000
sid1	sid224	92	0.8804	-1.68411e+02	4	0.397	0	0.00000	0.00000
sid1	sid225	112	0.9732	-1.63763e+02	4	0.053	0	0.00000	0.00000
sid1	sid226	63	0.6667	-1.57953e+02	3	0.825	0	0.55766	0.45336
sid1	sid227	108	0.9167	-1.72489e+02	4	0.294	0	0.00000	0.00000
sid1	sid228	87	0.8391	-1.80117e+02	5	2.073	0	0.00000	0.00124
sid1	sid229	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid230	41	0.0000	-1.01078e+02	4	0.032	0	1.00000	1.00000
sid1	sid231	108	0.9167	-1.72489e+02	4	0.294	0	0.00000	0.00000
sid1	sid232	63	0.6667	-1.57953e+02	3	0.825	0	0.55766	0.45336
sid1	sid233	63	0.6667	-1.58058e+02	3	0.825	0	0.55766	0.45336
sid1	sid234	89	0.8090	-1.74832e+02	5	1.604	0	0.00000	0.00387
sid1	sid235	103	0.9126	-1.65516e+02	4	0.160	0	0.00000	0.00000
sid1	sid236	101	0.8416	-1.81492e+02	5	1.227	0	0.00000	0.00412
sid1	sid237	91	0.8681	-1.74821e+02	5	0.137	0	0.00000	0.00000
sid1	sid238	89	0.8652	-1.75246e+02	5	0.147	0	0.00000	0.00000
sid1	sid239	98	0.8980	-1.81228e+02	4	0.076	0	0.00000	0.00000
sid1	sid240	101	0.9406	-1.74048e+02	4	0.152	0	0.00000	0.00000
sid1	sid241	93	0.8280	-1.87304e+02	4	0.405	0	0.00000	0.00000
sid1	sid242	93	0.8925	-1.67444e+02	5	1.198	0	0.00000	0.00034
sid1	sid243	80	0.8875	-1.60681e+02	4	0.568	0	0.00000	0.00001
sid1	sid244	100	0.8700	-1.88010e+02	4	0.071	0	0.00000	0.00000
sid1	sid245	75	0.8667	-1.67849e+02	4	0.433	0	0.00000	0.00000
sid1	sid246	77	0.6883	-1.94429e+02	5	2.647	2	0.02949	0.11082
sid1	sid247	91	0.8901	-1.74269e+02	5	0.045	0	0.00000	0.00060
sid1	sid248	93	0.8280	-1.83863e+02	5	0.614	0	0.00000	0.00003
sid1	sid249	90	0.8444	-1.79379e+02	5	1.118	0	0.00000	0.00005
sid1	sid250	94	0.8191	-1.98071e+02	5	1.816	0	0.00000	0.00889
sid1	sid251	132	0.8561	-2.41230e+02	4	0.085	0	0.00000	0.00000
sid1	sid252	93	0.9247	-1.71201e+02	4	0.163	0	0.00000	0.00000
sid1	sid253	103	0.8738	-1.82736e+02	4	0.106	0	0.00000	0.00000
sid1	sid254	99	0.8889	-1.71490e+02	4	0.241	0	0.00000	0.00000
sid1	sid255	84	0.8333	-1.70582e+02	5	0.817	0	0.00000	0.00002
sid1	sid256	104	0.8750	-1.71728e+02	4	0.143	0	0.00000	0.00000
sid1	sid257	64	0.4688	-1.83242e+02	5	2.715	6	0.51285	0.48715
sid1	sid258	101	0.8812	-1.68436e+02	4	0.367	0	0.00000	0.00000
sid1	sid259	104	0.8750	-1.71728e+02	4	0.143	0	0.00000	0.00000
sid1	sid260	102	0.8529	-1.71694e+02	4	0.714	0	0.00000	0.00002
sid1	sid261	103	0.8835	-1.75441e+02	5	0.533	0	0.00000	0.00003
sid1	sid262	102	0.8824	-1.74058e+02	5	0.593	0	0.00000	0.00004
sid1	sid263	98	0.8878	-1.65624e+02	4	0.343	0	0.00000	0.00000
sid1	sid264	94	0.9468	-1.61538e+02	4	0.137	0	0.00000	0.00000
sid1	sid265	92	0.9022	-1.66071e+02	5	1.141	0	0.00000	0.00030
sid1	sid266	103	0.8835	-1.75441e+02	5	0.533	0	0.00000	0.00003
sid1	sid267	102	0.8824	-1.74058e+02	5	0.593	0	0.00000	0.00004
sid1	sid268	99	0.8788	-1.71820e+02	4	0.389	0	0.00000	0.00000
sid1	sid269	112	0.9732	-1.63763e+02	4	0.053	0	0.00000	0.00000
sid1	sid270	99	0.8081	-1.85015e+02	5	1.828	0	0.00000	0.00062
sid1	sid271	103	0.8641	-1.71092e+02	4	0.369	0	0.00000	0.00000
sid1	sid272	105	0.8952	-1.74412e+02	4	0.195	0	0.00000	0.00000
sid1	sid273	103	0.8447	-1.78936e+02	5	0.616	0	0.00000	0.00004
sid1	sid274	110	0.9000	-1.78499e+02	4	0.394	0	0.00000	0.00001
sid1	sid275	42	0.0000	-1.01419e+02	4	0.032	0	1.00000	1.00000
sid1	sid276	105	0.8190	-1.82089e+02	5	1.202	0	0.00000	0.00007
sid1	sid277	105	0.8381	-1.78133e+02	5	1.085	0	0.00000	0.00006
sid1	sid278	95	0.9158	-1.62215e+02	5	0.097	0	0.00000	0.00482
sid1	sid279	104	0.9135	-1.75447e+02	4	0.095	0	0.00000	0.00000
sid1	sid280	105	0.8381	-1.78133e+02	5	1.085	0	0.00000	0.00006
sid1	sid281	97	0.8660	-1.74889e+02	5	1.029	0	0.00000	0.00024
sid1	sid282	104	0.8654	-1.71152e+02	4	0.328	0	0.00000	0.00000
sid1	sid283	97	0.8660	-1.74410e+02	5	1.034	0	0.00000	0.00024
sid1	sid284	104	0.9038	-1.72547e+02	4	0.185	0	0.00000	0.00000
sid1	sid285	101	0.8614	-1.74103e+02	4	0.099	0	0.00000	0.00000
sid1	sid286	95	0.9368	-1.62907e+02	4	0.137	0	0.00000	0.00000
sid1	sid287	97	0.8763	-1.72826e+02	5	0.339	0	0.00000	0.00003
sid1	sid288	84	0.7857	-1.76295e+02	5	1.479	0	0.00000	0.00043
sid1	sid289	86	0.7791	-1.84196e+02	5	0.228	0	0.05045	0.10895
sid1	sid290	92	0.8043	-1.80961e+02	5	0.485	0	0.00000	0.00433
sid1	sid291	87	0.8046	-1.80194e+02	5	0.240	0	0.00000	0.00868
sid1	sid292	90	0.8778	-1.69521e+02	4	0.371	0	0.00000	0.00000
sid1	sid293	92	0.8152	-1.79632e+02	5	0.382	0	0.00000	0.00409
sid1	sid294	92	0.8152	-1.79632e+02	5	0.382	0	0.00000	0.00409
sid1	sid295	105	0.8190	-1.86649e+02	4	0.071	0	0.00000	0.00000
sid1	sid296	95	0.9053	-1.65053e+02	4	0.355	0	0.00000	0.00000
sid1	sid297	100	0.8800	-1.74290e+02	4	0.131	0	0.00000	0.00000
sid1	sid298	98	0.8776	-1.72598e+02	4	0.131	0	0.00000	0.00000
sid1	sid299	89	0.8427	-1.71067e+02	4	0.402	0	0.00000	0.00000
sid1	sid300	91	0.8352	-1.71828e+02	4	0.367	0	0.00000	0.00000
sid1	sid301	99	0.8990	-1.70655e+02	4	0.186	0	0.00000	0.00000
sid1	sid302	134	0.8507	-2.43134e+02	4	0.086	0	0.00000	0.00000
sid1	sid303	90	0.8778	-1.72034e+02	5	0.225	0	0.00000	0.00286
sid1	sid304	91	0.8901	-1.65325e+02	4	0.326	0	0.00000	0.00000
sid1	sid305	87	0.8506	-1.67657e+02	4	0.412	0	0.00000	0.00000
sid1	sid306	87	0.8391	-1.69555e+02	4	0.473	0	0.00000	0.00001
sid1	sid307	90	0.8111	-1.79520e+02	5	1.374	0	0.00000	0.00064
sid1	sid308	95	0.8632	-1.69579e+02	5	0.604	0	0.00000	0.00005
sid1	sid309	104	0.9135	-1.66717e+02	4	0.249	0	0.00000	0.00000
sid1	sid310	88	0.8409	-1.80152e+02	5	1.837	0	0.00000	0.00086
sid1	sid311	107	0.9159	-1.69724e+02	4	0.313	0	0.00000	0.00000
sid1	sid312	93	0.9032	-1.65198e+02	5	0.037	0	0.00000	0.00477
sid1	sid313	96	0.8646	-1.69095e+02	5	0.590	0	0.00000	0.00005
sid1	sid314	94	0.8723	-1.73026e+02	5	0.141	0	0.00000	0.00356
sid1	sid315	92	0.8804	-1.72160e+02	5	0.146	0	0.00000	0.00276
sid1	sid316	95	0.9053	-1.65532e+02	4	0.352	0	0.00000	0.00000
sid1	sid317	92	0.8043	-1.80961e+02	5	0.485	0	0.00000	0.00433
sid1	sid318	59	0.6949	-1.60550e+02	4	0.914	0	0.45866	0.41790
sid1	sid319	103	0.9126	-1.70220e+02	4	0.185	0	0.00000	0.00000
sid1	sid320	89	0.8427	-1.68993e+02	4	0.339	0	0.00000	0.00000
sid1	sid321	107	0.9720	-1.65200e+02	4	0.058	0	0.00000	0.00000
sid1	sid322	107	0.8692	-1.73534e+02	4	0.054	0	0.00000	0.00000
sid1	sid323	92	0.8152	-1.79632e+02	5	0.382	0	0.00000	0.00409
sid1	sid324	96	0.8646	-1.69687e+02	5	0.435	0	0.00000	0.00003
sid1	sid325	95	0.9053	-1.65532e+02	4	0.352	0	0.00000	0.00000
sid2	sid3	106	0.9151	-1.77021e+02	5	0.142	0	0.00000	0.00000
sid2	sid4	89	0.7416	-2.05375e+02	4	1.153	0	0.05045	0.12736
sid2	sid5	119	0.8824	-1.92140e+02	4	0.273	0	0.00000	0.00000
sid2	sid6	104	0.8077	-1.91223e+02	4	0.237	0	0.00000	0.00000
sid2	sid7	117	0.8632	-1.90496e+02	4	0.355	0	0.00000	0.00000
sid2	sid8	94	0.9362	-1.64006e+02	4	0.154	0	0.00000	0.00000
sid2	sid9	114	0.8860	-1.83075e+02	4	0.366	0	0.00000	0.00000
